row_label_raw,row_label_full,col_0,31/12/2018VND,31/12/2017VND,numeric__31/12/2018VND,numeric__31/12/2017VND
"Bán buôn và bán lè; sửa chữa mộtô, ôtô, xe máy và xe có động cơ khác","Bán buôn và bán lè; sửa chữa mộtô, ôtô, xe máy và xe có động cơ khác","Bán buôn và bán lè; sửa chữa mộtô, ôtô, xe máy và xe có động cơ khác",9.514.450.065.050,9.023.110.531.137,9514450065050.0,9023110531137.0
Xây dựng,Xây dựng,Xây dựng,7.541.376.156.172,8.581.262.527.231,7541376156172.0,8581262527231.0
"Công nghiệp chế biến, chế tạo","Công nghiệp chế biến, chế tạo","Công nghiệp chế biến, chế tạo",8.295.940.610.844,6.266.890.246.931,8295940610844.0,6266890246931.0
Hoạt động dịch vụ khác,Hoạt động dịch vụ khác,Hoạt động dịch vụ khác,6.600.373.769.226,5.482.430.088.329,6600373769226.0,5482430088329.0
Hoạt động kinh doanh bất động sản,Hoạt động kinh doanh bất động sản,Hoạt động kinh doanh bất động sản,4.902.282.783.502,4.423.443.894.553,4902282783502.0,4423443894553.0
Vận tải kho bãi,Vận tải kho bãi,Vận tải kho bãi,3.990.453.081.898,4.020.617.311.962,3990453081898.0,4020617311962.0
Dịch vụ lưu trú và ăn uống,Dịch vụ lưu trú và ăn uống,Dịch vụ lưu trú và ăn uống,2.463.215.755.169,2.779.178.042.400,2463215755169.0,2779178042400.0
"Hoạt động làm thuê các công việc trong các hộ gia đình, sản xuất sản phẩm vật chất và dịch vụ tự tiêu dùng của hộ gia đình","Hoạt động làm thuê các công việc trong các hộ gia đình, sản xuất sản phẩm vật chất và dịch vụ tự tiêu dùng của hộ gia đình","Hoạt động làm thuê các công việc trong các hộ gia đình, sản xuất sản phẩm vật chất và dịch vụ tự tiêu dùng của hộ gia đình",5.243.371.304.445,2.149.160.880.875,5243371304445.0,2149160880875.0
"Sản xuất và phân phối điện, khí đốt và nước nóng, hơi nước và điều hòa không khí","Sản xuất và phân phối điện, khí đốt và nước nóng, hơi nước và điều hòa không khí","Sản xuất và phân phối điện, khí đốt và nước nóng, hơi nước và điều hòa không khí",1.982.606.622.857,1.681.796.022.490,1982606622857.0,1681796022490.0
"Nông nghiệp, lâm nghiệp và thủy sản","Nông nghiệp, lâm nghiệp và thủy sản","Nông nghiệp, lâm nghiệp và thủy sản",1.636.215.801.634,1.454.348.605.296,1636215801634.0,1454348605296.0
"Hoạt động tài chính, ngân hàng và bảo hiểm","Hoạt động tài chính, ngân hàng và bảo hiểm","Hoạt động tài chính, ngân hàng và bảo hiểm",1.001.011.985.322,808.168.962.926,1001011985322.0,808168962926.0
Hoạt động hành chính và dịch vụ hỗ trợ,Hoạt động hành chính và dịch vụ hỗ trợ,Hoạt động hành chính và dịch vụ hỗ trợ,777.712.782.130,573.053.250.190,777712782130.0,573053250190.0
Các ngành khác,Các ngành khác,Các ngành khác,2.367.340.795.689,939.516.319.505,2367340795689.0,939516319505.0
,,,56.316.351.513.938,48.182.976.683.825,56316351513938.0,48182976683825.0
