row_label_raw,row_label_full,col_0,Tại ngày 31/12/2018 > Khu vực Miền Bắc VND,Tại ngày 31/12/2018 > Khu vực Miền Trung VND,Tại ngày 31/12/2018 > Khu vực Miền Nam VND,Tại ngày 31/12/2018 > Loại trừ VND,Tại ngày 31/12/2018 > Tổng VND,numeric__Tại ngày 31/12/2018 > Khu vực Miền Bắc VND,numeric__Tại ngày 31/12/2018 > Khu vực Miền Trung VND,numeric__Tại ngày 31/12/2018 > Khu vực Miền Nam VND,numeric__Tại ngày 31/12/2018 > Loại trừ VND,numeric__Tại ngày 31/12/2018 > Tổng VND
Tài sản,Tài sản,Tài sản,11.094.296.977.688,10.494.947.467.147,78.544.133.177.685,(169.269.995.302),99.964.107.627.218,11094296977688.0,10494947467147.0,78544133177685.0,-169269995302.0,99964107627218.0
"Tiền mặt, vàng","Tiền mặt, vàng","Tiền mặt, vàng",87.415.452.956,92.416.916.540,500.426.758.006,-,680.259.127.502,87415452956.0,92416916540.0,500426758006.0,,680259127502.0
Tài sản cố định,Tài sản cố định,Tài sản cố định,4.838.794.985,67.461.025.930,456.987.778.025,-,529.287.598.940,4838794985.0,67461025930.0,456987778025.0,,529287598940.0
Tài sản khác,Tài sản khác,Tài sản khác,11.002.042.729.747,10.335.069.524.677,77.586.718.641.654,(169.269.995.302),98.754.560.900.776,11002042729747.0,10335069524677.0,77586718641654.0,-169269995302.0,98754560900776.0
Nợ phải trả,Nợ phải trả,Nợ phải trả,(10.970.408.744.064),(10.352.426.395.713),(69.988.304.454.905),144.269.995.302,(91.166.869.599.380),-10970408744064.0,-10352426395713.0,-69988304454905.0,144269995302.0,-91166869599380.0
Nợ phải trả khách hàng bên ngoài,Nợ phải trả khách hàng bên ngoài,Nợ phải trả khách hàng bên ngoài,(10.970.408.744.064),(10.352.426.395.713),(69.977.581.342.287),144.269.995.302,(91.156.146.486.762),-10970408744064.0,-10352426395713.0,-69977581342287.0,144269995302.0,-91156146486762.0
Nợ phải trả nội bộ,Nợ phải trả nội bộ,Nợ phải trả nội bộ,-,-,(5.610.801.175),-,(5.610.801.175),,,-5610801175.0,,-5610801175.0
Nợ phải trả khác,Nợ phải trả khác,Nợ phải trả khác,-,-,(5.112.311.443),-,(5.112.311.443),,,-5112311443.0,,-5112311443.0
