row_label_raw,row_label_full,col_0,Số cuối năm,Số đầu năm,numeric__Số cuối năm,numeric__Số đầu năm
,,,VND,VND,,
a. Ngắn hạn,a. Ngắn hạn,a. Ngắn hạn,a. Ngắn hạn,a. Ngắn hạn,,
Phải thu theo tiễn độ của hợp đồng dịch vụ báo trì,a. Ngắn hạn > Phải thu theo tiễn độ của hợp đồng dịch vụ báo trì,Phải thu theo tiễn độ của hợp đồng dịch vụ báo trì,114.333.547.990,116.338.929.576,114333547990.0,116338929576.0
"Ký cước, ký quỹ","a. Ngắn hạn > Ký cước, ký quỹ","Ký cước, ký quỹ",33.709.978.901,138.075.168.759,33709978901.0,138075168759.0
Phải thu khác,a. Ngắn hạn > Phải thu khác,Phải thu khác,343.272.426.176,404.361.381.540,343272426176.0,404361381540.0
,,,491.315.953.067,658.775.479.875,491315953067.0,658775479875.0
b. Dài hạn,b. Dài hạn,b. Dài hạn,b. Dài hạn,b. Dài hạn,,
"Ký cước, ký quỹ","b. Dài hạn > Ký cước, ký quỹ","Ký cước, ký quỹ",214.269.143.412,94.330.507.635,214269143412.0,94330507635.0
Phải thu khác,b. Dài hạn > Phải thu khác,Phải thu khác,55.136.703.156,69.794.112.403,55136703156.0,69794112403.0
,,,269.405.846.568,164.124.620.038,269405846568.0,164124620038.0
