row_label_raw,row_label_full,col_0,Năm nay,Năm trước(Trình bày lại),numeric__Năm nay,numeric__Năm trước(Trình bày lại)
,,,VND,VND,,
Lợi nhuận kế toàn sau thuế thu nhập doanh nghiệp của Công ty mẹ,Lợi nhuận kế toàn sau thuế thu nhập doanh nghiệp của Công ty mẹ,Lợi nhuận kế toàn sau thuế thu nhập doanh nghiệp của Công ty mẹ,3.135.350.376.654,2.620.178.631.986,3135350376654.0,2620178631986.0
Trích quỹ khen thưởng phúc lợi,Trích quỹ khen thưởng phúc lợi,Trích quỹ khen thưởng phúc lợi,276.493.604.433,228.939.409.882,276493604433.0,228939409882.0
Cổ phiếu phổ thông đang lưu hành bình quân,Cổ phiếu phổ thông đang lưu hành bình quân,Cổ phiếu phổ thông đang lưu hành bình quân,677.469.596,674.324.260,677469596.0,674324260.0
Lãi cơ bản trên cổ phiếu,Lãi cơ bản trên cổ phiếu,Lãi cơ bản trên cổ phiếu,4.220,3.546,4220.0,3546.0
