row_label_raw,row_label_full,col_0,Số năm,numeric__Số năm
Nhà cửa và vật kiến trúc,Nhà cửa và vật kiến trúc,Nhà cửa và vật kiến trúc,10 - 25,
Máy móc và thiết bị,Máy móc và thiết bị,Máy móc và thiết bị,3 - 25,
Phương tiện vận tải,Phương tiện vận tải,Phương tiện vận tải,4 - 6,
Thiết bị văn phòng,Thiết bị văn phòng,Thiết bị văn phòng,3 - 10,
Tài sản khác,Tài sản khác,Tài sản khác,3 - 5,
