row_label_raw,row_label_full,col_0,Năm nay,Năm trước,numeric__Năm nay,numeric__Năm trước
,,,VND,VND,,
Chi phí thuế thu nhập doanh nghiệp hiện hành,Chi phí thuế thu nhập doanh nghiệp hiện hành,Chi phí thuế thu nhập doanh nghiệp hiện hành,Chi phí thuế thu nhập doanh nghiệp hiện hành,Chi phí thuế thu nhập doanh nghiệp hiện hành,,
- Chi phí thuế thu nhập doanh nghiệp tính trên thu nhập chịu thuế năm hiện hành,Chi phí thuế thu nhập doanh nghiệp hiện hành > - Chi phí thuế thu nhập doanh nghiệp tính trên thu nhập chịu thuế năm hiện hành,- Chi phí thuế thu nhập doanh nghiệp tính trên thu nhập chịu thuế năm hiện hành,747.736.183.007,606.393.662.428,747736183007.0,606393662428.0
- Điều chỉnh chi phí thuế thu nhập doanh nghiệp của các năm trước vào chi phí thuế thu nhập hiện hành năm nay,Chi phí thuế thu nhập doanh nghiệp hiện hành > - Điều chỉnh chi phí thuế thu nhập doanh nghiệp của các năm trước vào chi phí thuế thu nhập hiện hành năm nay,- Điều chỉnh chi phí thuế thu nhập doanh nghiệp của các năm trước vào chi phí thuế thu nhập hiện hành năm nay,14.253.429.109,(7.178.765.458),14253429109.0,-7178765458.0
Tổng chi phí thuế thu nhập doanh nghiệp hiện hành,Chi phí thuế thu nhập doanh nghiệp hiện hành > Tổng chi phí thuế thu nhập doanh nghiệp hiện hành,Tổng chi phí thuế thu nhập doanh nghiệp hiện hành,761.989.612.116,599.214.896.970,761989612116.0,599214896970.0
,,,Năm nay,Năm trước,,
,,,VND,VND,,
(Thu nhập)/chi phí thuế thu nhập doanh nghiệp hoãn lại,(Thu nhập)/chi phí thuế thu nhập doanh nghiệp hoãn lại,(Thu nhập)/chi phí thuế thu nhập doanh nghiệp hoãn lại,(Thu nhập)/chi phí thuế thu nhập doanh nghiệp hoãn lại,(Thu nhập)/chi phí thuế thu nhập doanh nghiệp hoãn lại,,
- Chi phí thuế thu nhập doanh nghiệp hoãn lại phát sinh từ các khoản chênh lệch tạm thời phải chịu thuế,(Thu nhập)/chi phí thuế thu nhập doanh nghiệp hoãn lại > - Chi phí thuế thu nhập doanh nghiệp hoãn lại phát sinh từ các khoản chênh lệch tạm thời phải chịu thuế,- Chi phí thuế thu nhập doanh nghiệp hoãn lại phát sinh từ các khoản chênh lệch tạm thời phải chịu thuế,(9.171.267.283),24.390.517.191,-9171267283.0,24390517191.0
Tổng (thu nhập)/chi phí thuế thu nhập doanh nghiệp hoãn lại,(Thu nhập)/chi phí thuế thu nhập doanh nghiệp hoãn lại > Tổng (thu nhập)/chi phí thuế thu nhập doanh nghiệp hoãn lại,Tổng (thu nhập)/chi phí thuế thu nhập doanh nghiệp hoãn lại,(9.171.267.283),24.390.517.191,-9171267283.0,24390517191.0
