row_label_raw,row_label_full,col_0,2023VND,2022VND,numeric__2023VND,numeric__2022VND
Bên thứ ba,Bên thứ ba,Bên thứ ba,Bên thứ ba,Bên thứ ba,,
Fadle Chem Private Limited (*),Bên thứ ba > Fadle Chem Private Limited (*),Fadle Chem Private Limited (*),1.427.843.746.050,609.847.600.000,1427843746050.0,609847600000.0
"Yuejie (Hangzhou) Freight Forwarding Co., Ltd. (*)","Bên thứ ba > Yuejie (Hangzhou) Freight Forwarding Co., Ltd. (*)","Yuejie (Hangzhou) Freight Forwarding Co., Ltd. (*)",1.191.757.300.000,677.564.250.000,1191757300000.0,677564250000.0
"Hangzhou BaoLi Co., Ltd. (*)","Bên thứ ba > Hangzhou BaoLi Co., Ltd. (*)","Hangzhou BaoLi Co., Ltd. (*)",852.537.099.656,944.712.915.295,852537099656.0,944712915295.0
Công ty TNHH Technology Nam Anh,Bên thứ ba > Công ty TNHH Technology Nam Anh,Công ty TNHH Technology Nam Anh,298.590.000.000,-,298590000000.0,
"Zhejiang Lixi International Travel Co., Ltd. (*)","Bên thứ ba > Zhejiang Lixi International Travel Co., Ltd. (*)","Zhejiang Lixi International Travel Co., Ltd. (*)",218.857.285.023,1.604.766.900.000,218857285023.0,1604766900000.0
"Hangzhou Star International Travel Service Co., Ltd.","Bên thứ ba > Hangzhou Star International Travel Service Co., Ltd.","Hangzhou Star International Travel Service Co., Ltd.",-,1.735.832.800.000,,1735832800000.0
Khác,Bên thứ ba > Khác,Khác,638.058.187.151,281.412.600.773,638058187151.0,281412600773.0
,,,4.627.643.617.880,5.854.137.066.068,4627643617880.0,5854137066068.0
Bên liên quan (Thuyết minh 40(b)),Bên thứ ba > Bên liên quan (Thuyết minh 40(b)),Bên liên quan (Thuyết minh 40(b)),7.689.110.173.292,6.548.172.828.621,7689110173292.0,6548172828621.0
,,,12.316.753.791.172,12.402.309.894.689,12316753791172.0,12402309894689.0
