row_label_raw,row_label_full,col_0,2023,2023_1,2023_2,2023_3,2022,2022_1,2022_2,2022_3,numeric__2023,numeric__2023_1,numeric__2023_2,numeric__2023_3,numeric__2022,numeric__2022_1,numeric__2022_2,numeric__2022_3
,,,Tỷ lệ sở hữu %,Giá gốc VND,Giá ghi số VND,Dự phòng VND,Tỷ lệ sở hữu %,Giá gốc VND,Giá ghi số VND,Dự phòng VND,,,,,,,,
"Thai Vietjet Air Joint Stock Co., Ltd. (i)","Thai Vietjet Air Joint Stock Co., Ltd. (i)","Thai Vietjet Air Joint Stock Co., Ltd. (i)",9,-,-,-,9,-,-,-,9.0,,,,9.0,,,
Công ty Cổ phần Nhà ga Quốc tế Cam Ranh,Công ty Cổ phần Nhà ga Quốc tế Cam Ranh,Công ty Cổ phần Nhà ga Quốc tế Cam Ranh,10,60.000.000.000,-,-,10,60.000.000.000,-,-,10.0,60000000000.0,,,10.0,60000000000.0,,
,,,,60.000.000.000,-,-,,60.000.000.000,-,-,,60000000000.0,,,,60000000000.0,,
