row_label_raw,row_label_full,col_0,2023,2023_1,2023_2,numeric__2023,numeric__2023_1,numeric__2023_2
,,,Nợ gốc VND,Chỉ phí lãi thuê VND,Tổng nợ thuê tài chính VND,,,
Dưới 1 năm,Dưới 1 năm,Dưới 1 năm,305.164.895.027,404.053.803.040,709.218.698.067,305164895027.0,404053803040.0,709218698067.0
Từ 1 đến 5 năm,Từ 1 đến 5 năm,Từ 1 đến 5 năm,1.221.029.753.238,1.274.473.899.828,2.495.503.653.066,1221029753238.0,1274473899828.0,2495503653066.0
Trên 5 năm,Trên 5 năm,Trên 5 năm,2.223.240.314.200,810.101.687.922,3.033.342.002.122,2223240314200.0,810101687922.0,3033342002122.0
,,,3.749.434.962.465,2.488.629.390.790,6.238.064.353.255,3749434962465.0,2488629390790.0,6238064353255.0
