row_label_raw,row_label_full,col_0,Hoạt động chính,Giấy chứng nhận đăng ký doanh nghiệp,"Nơi thành lập, đăng ký hoạt động",2023,2023_1,2022,2022_1,numeric__Hoạt động chính,numeric__Giấy chứng nhận đăng ký doanh nghiệp,"numeric__Nơi thành lập, đăng ký hoạt động",numeric__2023,numeric__2023_1,numeric__2022,numeric__2022_1
,,,Hoạt động chính,Giấy chứng nhận đăng ký doanh nghiệp,"Nơi thành lập, đăng ký hoạt động",Tỷ lệ sở hữu (%),Tỷ lệ quyền biểu quyết (%),Tỷ lệ sở hữu (%),Tỷ lệ quyền biểu quyết (%),,,,,,,
Công ty con sở hữu trực tiếp,Công ty con sở hữu trực tiếp,Công ty con sở hữu trực tiếp,Công ty con sở hữu trực tiếp,Công ty con sở hữu trực tiếp,Công ty con sở hữu trực tiếp,Công ty con sở hữu trực tiếp,Công ty con sở hữu trực tiếp,Công ty con sở hữu trực tiếp,Công ty con sở hữu trực tiếp,,,,,,,
Vietjet Air IVB No. I Limited,Công ty con sở hữu trực tiếp > Vietjet Air IVB No. I Limited,Vietjet Air IVB No. I Limited,Kinh doanh và cho thuê tàu bay và các bộ phận tàu bay,Số 1825671 ngày 27 tháng 5 năm 2014,British Virgin Islands,100,100,100,100,,,,100.0,100.0,100.0,100.0
Vietjet Air IVB No. II Limited,Công ty con sở hữu trực tiếp > Vietjet Air IVB No. II Limited,Vietjet Air IVB No. II Limited,Kinh doanh và cho thuê tàu bay,Số 1825613 ngày 27 tháng 5 năm 2014,British Virgin Islands,100,100,100,100,,,,100.0,100.0,100.0,100.0
Vietjet Air Singapore Pte. Ltd.,Công ty con sở hữu trực tiếp > Vietjet Air Singapore Pte. Ltd.,Vietjet Air Singapore Pte. Ltd.,Kinh doanh tàu bay,Số 201408849N ngày 27 tháng 3 năm 2014,Singapore,100,100,100,100,,,,100.0,100.0,100.0,100.0
Vietjet Air Ireland No. 1 Limited,Công ty con sở hữu trực tiếp > Vietjet Air Ireland No. 1 Limited,Vietjet Air Ireland No. 1 Limited,Kinh doanh và cho thuê tàu bay,Số 544879 ngày 3 tháng 6 năm 2014,Ireland,100,100,100,100,,,,100.0,100.0,100.0,100.0
Công ty TNHH Galaxy Pay,Công ty con sở hữu trực tiếp > Công ty TNHH Galaxy Pay,Công ty TNHH Galaxy Pay,"Cung cấp dịch vụ thanh toán (thanh toán trực tuyến, ví điện tử)",Số 0316368255 ngày 7 tháng 7 năm 2020,Việt Nam,100,100,100,100,,,,100.0,100.0,100.0,100.0
Công ty Cổ phần Swift 247,Công ty con sở hữu trực tiếp > Công ty Cổ phần Swift 247,Công ty Cổ phần Swift 247,"Hoạt động, dịch vụ hỗ trợ khác liên quan đến vận tải",Số 0315524536 ngày 23 tháng 2 năm 2019,Việt Nam,67,67,67,67,,,,67.0,67.0,67.0,67.0
Công ty TNHH MTV Phục vụ Mặt đất Vietjet,Công ty con sở hữu trực tiếp > Công ty TNHH MTV Phục vụ Mặt đất Vietjet,Công ty TNHH MTV Phục vụ Mặt đất Vietjet,Cung cấp các dịch vụ hỗ trợ trực tiếp cho ngành vận chuyển hàng không,Số 0109783334 ngày 19 tháng 10 năm 2021,Việt Nam,100,100,100,100,,,,100.0,100.0,100.0,100.0
