row_label_raw,row_label_full,col_0,2023 > Giá trị VND,2023 > Số có khả năng trả nợ VND,2024 > Giá trị VND,2024 > Số có khả năng trả nợ VND,numeric__2023 > Giá trị VND,numeric__2023 > Số có khả năng trả nợ VND,numeric__2024 > Giá trị VND,numeric__2024 > Số có khả năng trả nợ VND
Bên thứ baCông ty Cổ phần Nhiên liệu bay Petrolimex,Bên thứ baCông ty Cổ phần Nhiên liệu bay Petrolimex,Bên thứ baCông ty Cổ phần Nhiên liệu bay Petrolimex,2.421.289.466.998,2.421.289.466.998,2.496.227.675.244,2.496.227.675.244,2421289466998.0,2421289466998.0,2496227675244.0,2496227675244.0
Tổng Công ty Cảng hàng không Việt Nam,Tổng Công ty Cảng hàng không Việt Nam,Tổng Công ty Cảng hàng không Việt Nam,517.181.502.354,517.181.502.354,1.520.378.879.754,1.520.378.879.754,517181502354.0,517181502354.0,1520378879754.0,1520378879754.0
Khác,Khác,Khác,4.938.257.799.227,4.938.257.799.227,4.638.460.529.977,4.638.460.529.977,4938257799227.0,4938257799227.0,4638460529977.0,4638460529977.0
,,,7.876.728.768.579,7.876.728.768.579,8.655.067.084.975,8.655.067.084.975,7876728768579.0,7876728768579.0,8655067084975.0,8655067084975.0
Bên liên quan (Thuyết minh 40(b)),Bên liên quan (Thuyết minh 40(b)),Bên liên quan (Thuyết minh 40(b)),928.566.545.189,928.566.545.189,1.004.868.871.894,1.004.868.871.894,928566545189.0,928566545189.0,1004868871894.0,1004868871894.0
,,,8.805.295.313.768,8.805.295.313.768,9.659.935.956.869,9.659.935.956.869,8805295313768.0,8805295313768.0,9659935956869.0,9659935956869.0
