row_label_raw,row_label_full,col_0,2023VND,2022VND,numeric__2023VND,numeric__2022VND
Thu nhập khác,Thu nhập khác,Thu nhập khác,Thu nhập khác,Thu nhập khác,,
"Lãi thuần do thanh lý, nhượng bán TSCĐ và bán và thuê hoạt động lại","Thu nhập khác > Lãi thuần do thanh lý, nhượng bán TSCĐ và bán và thuê hoạt động lại","Lãi thuần do thanh lý, nhượng bán TSCĐ và bán và thuê hoạt động lại",327.550.168.037,-,327550168037.0,
Thu nhập từ lệ phí sân bay không hoàn lại,Thu nhập khác > Thu nhập từ lệ phí sân bay không hoàn lại,Thu nhập từ lệ phí sân bay không hoàn lại,232.173.501.014,-,232173501014.0,
Hỗ trợ từ nhà cung cấp tàu bay,Thu nhập khác > Hỗ trợ từ nhà cung cấp tàu bay,Hỗ trợ từ nhà cung cấp tàu bay,84.692.001.030,24.848.616.868,84692001030.0,24848616868.0
Thu nhập từ tăng giá chuyển nhượng quyền kinh doanh,Thu nhập khác > Thu nhập từ tăng giá chuyển nhượng quyền kinh doanh,Thu nhập từ tăng giá chuyển nhượng quyền kinh doanh,-,1.280.000.000.000,,1280000000000.0
Khác,Thu nhập khác > Khác,Khác,17.781.437.491,11.256.495.414,17781437491.0,11256495414.0
,,,662.197.107.572,1.316.105.112.282,662197107572.0,1316105112282.0
Chi phí khác,Chi phí khác,Chi phí khác,Chi phí khác,Chi phí khác,,
Điều chỉnh khoản chiết khấu từ nhà cung cấp,Chi phí khác > Điều chỉnh khoản chiết khấu từ nhà cung cấp,Điều chỉnh khoản chiết khấu từ nhà cung cấp,(120.532.312.373),(178.481.292.047),-120532312373.0,-178481292047.0
Chi phí thanh lý hợp đồng,Chi phí khác > Chi phí thanh lý hợp đồng,Chi phí thanh lý hợp đồng,(66.511.991.631),-,-66511991631.0,
Khác,Chi phí khác > Khác,Khác,(53.321.650.513),(85.366.043.485),-53321650513.0,-85366043485.0
,,,(240.365.954.517),(263.847.335.532),-240365954517.0,-263847335532.0
Lợi nhuận khác,Chi phí khác > Lợi nhuận khác,Lợi nhuận khác,421.831.153.055,1.052.257.776.750,421831153055.0,1052257776750.0
