row_label_raw,row_label_full,col_0,Số cuối năm,Số đầu năm,numeric__Số cuối năm,numeric__Số đầu năm
Trả trước của các bên liên quan,Trả trước của các bên liên quan,Trả trước của các bên liên quan,52.907.890.987,49.710.813.754,52907890987.0,49710813754.0
Công ty Cổ phần Đầu tư Phát triển Đô thị và Khu công nghiệp Sông Đà,Công ty Cổ phần Đầu tư Phát triển Đô thị và Khu công nghiệp Sông Đà,Công ty Cổ phần Đầu tư Phát triển Đô thị và Khu công nghiệp Sông Đà,3.382.321.836,2.899.955.573,3382321836.0,2899955573.0
Công ty TNHH Điện Xekaman 3,Công ty TNHH Điện Xekaman 3,Công ty TNHH Điện Xekaman 3,7.009.634.556,8.269.230.778,7009634556.0,8269230778.0
Công ty TNHH Điện Xekaman 1,Công ty TNHH Điện Xekaman 1,Công ty TNHH Điện Xekaman 1,42.515.934.595,33.072.006.341,42515934595.0,33072006341.0
Công ty Cổ phần Năng lượng Someco 1,Công ty Cổ phần Năng lượng Someco 1,Công ty Cổ phần Năng lượng Someco 1,-,5.469.621.062,,5469621062.0
Trả trước của các khách hàng khác,Trả trước của các khách hàng khác,Trả trước của các khách hàng khác,753.411.030.284,1.222.162.647.426,753411030284.0,1222162647426.0
Bản quản lý đầu tư và Xây dựng Thủy Lợi 2,Bản quản lý đầu tư và Xây dựng Thủy Lợi 2,Bản quản lý đầu tư và Xây dựng Thủy Lợi 2,-,113.954.389.000,,113954389000.0
Bản quản lý đầu tư và Xây dựng Thủy Lợi 7,Bản quản lý đầu tư và Xây dựng Thủy Lợi 7,Bản quản lý đầu tư và Xây dựng Thủy Lợi 7,107.167.049.000,176.426.287.000,107167049000.0,176426287000.0
Công ty Cổ phần thủy điện Pắc Ma,Công ty Cổ phần thủy điện Pắc Ma,Công ty Cổ phần thủy điện Pắc Ma,10.994.017.659,135.068.541.819,10994017659.0,135068541819.0
Công ty TNHH Năng lượng Chaleun Sekong,Công ty TNHH Năng lượng Chaleun Sekong,Công ty TNHH Năng lượng Chaleun Sekong,133.188.364.841,273.983.820.003,133188364841.0,273983820003.0
Các đối tượng khác,Các đối tượng khác,Các đối tượng khác,502.061.598.784,522.729.609.604,502061598784.0,522729609604.0
Cộng,Cộng,Cộng,806.318.921.271,1.271.873.461.180,806318921271.0,1271873461180.0
