row_label_raw,row_label_full,col_0,Số cuối năm,Số cuối năm_1,Số đầu năm,Số đầu năm_1,numeric__Số cuối năm,numeric__Số cuối năm_1,numeric__Số đầu năm,numeric__Số đầu năm_1
,,,Giá gốc,Dự phòng,Giá gốc,Dự phòng,,,,
Công ty Cổ phần Giấy Sài Gòn (*),Công ty Cổ phần Giấy Sài Gòn (*),Công ty Cổ phần Giấy Sài Gòn (*),1.600.500.000,(1.064.024.110),1.600.500.000,(877.943.083),1600500000.0,-1064024110.0,1600500000.0,-877943083.0
Công ty Cổ phần Bưu chính Viễn thông Sài Gòn (*),Công ty Cổ phần Bưu chính Viễn thông Sài Gòn (*),Công ty Cổ phần Bưu chính Viễn thông Sài Gòn (*),1.577.041.250,-,1.577.041.250,-,1577041250.0,,1577041250.0,
Công ty Cổ phần Tập đoàn Thùy sản Minh Phú (*) (i),Công ty Cổ phần Tập đoàn Thùy sản Minh Phú (*) (i),Công ty Cổ phần Tập đoàn Thùy sản Minh Phú (*) (i),18.204.120.000,-,18.204.120.000,-,18204120000.0,,18204120000.0,
Công ty Cổ phần Công nghiệp Thương mại Sông Đà,Công ty Cổ phần Công nghiệp Thương mại Sông Đà,Công ty Cổ phần Công nghiệp Thương mại Sông Đà,-,-,300.000,(683.200),,,300000.0,-683200.0
Công ty Cổ phần Xi măng Sông Đà,Công ty Cổ phần Xi măng Sông Đà,Công ty Cổ phần Xi măng Sông Đà,-,-,400.000,-,,,400000.0,
Công ty Cổ phần Xây lắp và Đầu tư Sông Đà,Công ty Cổ phần Xây lắp và Đầu tư Sông Đà,Công ty Cổ phần Xây lắp và Đầu tư Sông Đà,-,-,815.000.000,-,,,815000000.0,
Công ty Cổ phần SDP,Công ty Cổ phần SDP,Công ty Cổ phần SDP,-,-,1.323.404.364,(1.148.142.564),,,1323404364.0,-1148142564.0
Công ty Cổ phần Đầu tư Tổng hợp Sông Đà,Công ty Cổ phần Đầu tư Tổng hợp Sông Đà,Công ty Cổ phần Đầu tư Tổng hợp Sông Đà,-,-,1.974.000,-,,,1974000.0,
Công ty Cổ phần Sông Đà Cao Cường,Công ty Cổ phần Sông Đà Cao Cường,Công ty Cổ phần Sông Đà Cao Cường,-,-,3.000.000.000,(1.511.700.000),,,3000000000.0,-1511700000.0
Cộng,Cộng,Cộng,21.381.661.250,(1.064.024.110),26.522.739.614,(3.538.468.847),21381661250.0,-1064024110.0,26522739614.0,-3538468847.0
