row_label_raw,row_label_full,Tên công ty,Địa chỉ trụ sở chính,Hoạt động kinh doanh chính,Tỷ lệ fiscal,Tỷ lệ fiscal_1,quayet,quayet_1,numeric__Địa chỉ trụ sở chính,numeric__Hoạt động kinh doanh chính,numeric__Tỷ lệ fiscal,numeric__Tỷ lệ fiscal_1,numeric__quayet,numeric__quayet_1
Tên công ty,Tên công ty,Tên công ty,Địa chỉ trụ sở chính,Hoạt động kinh doanh chính,Số cuối năm,Số đầu năm,Số cuối năm,Số đầu năm,,,,,,
1. Công ty TNHH MTV Sông Đà 2 E&C,Tên công ty > 1. Công ty TNHH MTV Sông Đà 2 E&C,1. Công ty TNHH MTV Sông Đà 2 E&C,"Km 10, đường Nguyễn Trãi, phường Văn Quán, quận Hà Đông, thành phố Hà Nội",Xây lắp,"40,77%","40,77%","100,00%","100,00%",,,0.4077,0.4077,1.0,1.0
2. Công ty Cổ phần Thủy điện Sông Đà 3 - Đaklô,Tên công ty > 2. Công ty Cổ phần Thủy điện Sông Đà 3 - Đaklô,2. Công ty Cổ phần Thủy điện Sông Đà 3 - Đaklô,"Thôn Măng đen, xã Đắk Long, huyện Kon PLông, tỉnh Kon Tum",Kinh doanh thủy điện,"50,48%","50,48%","98,97%","98,97%",,,0.5047999999999999,0.5047999999999999,0.9897,0.9897
3. Công ty Cổ phần Thủy điện Nậm Mu,Tên công ty > 3. Công ty Cổ phần Thủy điện Nậm Mu,3. Công ty Cổ phần Thủy điện Nậm Mu,"Xã Tân Thành, huyện Bắc Giang, tỉnh Hà Giang",Kinh doanh thủy điện,"29,84%","29,84%","51,00%","51,00%",,,0.2984,0.2984,0.51,0.51
4. Công ty Cổ phần Sông Đà Tây Đô,Tên công ty > 4. Công ty Cổ phần Sông Đà Tây Đô,4. Công ty Cổ phần Sông Đà Tây Đô,"Tầng 8, tòa nhà Sông Đà 9, đường Phạm Hùng, phường Mỹ Đình 2, quận Nam Từ Liêm, thành phố Hà Nội",Kinh doanh Bất động sản,"22,65%","22,65%","75,90%","75,90%",,,0.22649999999999998,0.22649999999999998,0.759,0.759
5. Công ty TNHH MTV Sông Đà 10.1,Tên công ty > 5. Công ty TNHH MTV Sông Đà 10.1,5. Công ty TNHH MTV Sông Đà 10.1,"Xã Ia monông, huyện Churpãh, tỉnh Gia Lai",Xây lắp,"62,27%","62,27%","100,00%","100,00%",,,0.6227,0.6227,1.0,1.0
6. Công ty Cổ phần Thủy điện Nậm He,Tên công ty > 6. Công ty Cổ phần Thủy điện Nậm He,6. Công ty Cổ phần Thủy điện Nậm He,"Bản Mường Tùng, xã Mường Tùng, huyện Mường Chà, tỉnh Điện Biên",Kinh doanh thủy điện,"35,77%","35,77%","57,45%","57,45%",,,0.3577,0.3577,0.5745,0.5745
7. Công ty Cổ phần Thủy điện Sông Đà Tây Nguyên,Tên công ty > 7. Công ty Cổ phần Thủy điện Sông Đà Tây Nguyên,7. Công ty Cổ phần Thủy điện Sông Đà Tây Nguyên,"Làng Kon Sở Lăng, xã Hà Tây, huyện Chư Pãh, tỉnh Gia Lai",Kinh doanh thủy điện,"41,40%","41,40%","81,25%","81,25%",,,0.414,0.414,0.8125,0.8125
8. Công ty Cổ phần Phát triển Đô thị và Nông thôn Sông Đà,Tên công ty > 8. Công ty Cổ phần Phát triển Đô thị và Nông thôn Sông Đà,8. Công ty Cổ phần Phát triển Đô thị và Nông thôn Sông Đà,"Thôn Lai Xá, xã Thanh Thủy, huyện Thanh Hà, tỉnh Hải Dương","Khai thác, xử lý và cung cấp nước","37,48%","37,48%","73,48%","73,48%",,,0.37479999999999997,0.37479999999999997,0.7348,0.7348
