row_label_raw,row_label_full,Số đầu năm,Năm nay > 3.538.468.847,Năm trước > 2.610.510.864,numeric__Năm nay > 3.538.468.847,numeric__Năm trước > 2.610.510.864
Trích lập dự phòng bổ sung,Trích lập dự phòng bổ sung,Trích lập dự phòng bổ sung,186.081.027,1.091.307.983,186081027.0,1091307983.0
Giảm do thoái vốn công ty con,Giảm do thoái vốn công ty con,Giảm do thoái vốn công ty con,(2.660.525.764),(163.350.000),-2660525764.0,-163350000.0
Số cuối năm,Số cuối năm,Số cuối năm,1.064.024.110,3.538.468.847,1064024110.0,3538468847.0
