row_label_raw,row_label_full,col_0,Số cuối năm,Số đầu năm,numeric__Số cuối năm,numeric__Số đầu năm
Phải trả các bên liên quan,Phải trả các bên liên quan,Phải trả các bên liên quan,4.484.323.259,4.540.258.259,4484323259.0,4540258259.0
Công ty TNHH Tư vấn Xây dựng Sông Đà - Ucrin,Công ty TNHH Tư vấn Xây dựng Sông Đà - Ucrin,Công ty TNHH Tư vấn Xây dựng Sông Đà - Ucrin,-,51.435.000,,51435000.0
Công ty TNHH Điện Xekaman 1,Công ty TNHH Điện Xekaman 1,Công ty TNHH Điện Xekaman 1,70.224.988,70.224.988,70224988.0,70224988.0
Công ty TNHH điện Xekaman 3,Công ty TNHH điện Xekaman 3,Công ty TNHH điện Xekaman 3,4.414.098.271,4.414.098.271,4414098271.0,4414098271.0
Công ty Cổ phần Năng lượng Someco 1,Công ty Cổ phần Năng lượng Someco 1,Công ty Cổ phần Năng lượng Someco 1,-,4.500.000,,4500000.0
Phải trả các đơn vị và cá nhân khác,Phải trả các đơn vị và cá nhân khác,Phải trả các đơn vị và cá nhân khác,2.145.353.157.155,2.056.808.238.522,2145353157155.0,2056808238522.0
Kinh phí công đoàn,Kinh phí công đoàn,Kinh phí công đoàn,19.860.129.300,19.446.516.385,19860129300.0,19446516385.0
"Bảo hiểm xã hội, Bảo hiểm y tế, Bảo hiểm thất nghiệp","Bảo hiểm xã hội, Bảo hiểm y tế, Bảo hiểm thất nghiệp","Bảo hiểm xã hội, Bảo hiểm y tế, Bảo hiểm thất nghiệp",50.151.566.505,74.431.753.049,50151566505.0,74431753049.0
"Nhận ký quỹ, ký cược ngắn hạn","Nhận ký quỹ, ký cược ngắn hạn","Nhận ký quỹ, ký cược ngắn hạn",63.314.972.102,74.853.376.076,63314972102.0,74853376076.0
Lãi vay và các khoản phải trả Bộ Tài chính,Lãi vay và các khoản phải trả Bộ Tài chính,Lãi vay và các khoản phải trả Bộ Tài chính,403.222.633.265,368.728.907.366,403222633265.0,368728907366.0
Chi phí lãi vay khác,Chi phí lãi vay khác,Chi phí lãi vay khác,458.712.007.859,484.975.886.127,458712007859.0,484975886127.0
"Cổ tức, lợi nhuận phải trả","Cổ tức, lợi nhuận phải trả","Cổ tức, lợi nhuận phải trả",332.697.759.773,230.941.385.796,332697759773.0,230941385796.0
Các khoản chờ quyết toán cổ phần hóa,Các khoản chờ quyết toán cổ phần hóa,Các khoản chờ quyết toán cổ phần hóa,473.711.066.726,473.711.066.726,473711066726.0,473711066726.0
"Chi phí trung, đại tu chờ quyết toán","Chi phí trung, đại tu chờ quyết toán","Chi phí trung, đại tu chờ quyết toán",55.191.456.725,55.350.017.905,55191456725.0,55350017905.0
Các khoản phải trả ngắn hạn khác,Các khoản phải trả ngắn hạn khác,Các khoản phải trả ngắn hạn khác,288.491.564.900,274.369.329.092,288491564900.0,274369329092.0
Cộng,Cộng,Cộng,2.149.837.480.414,2.061.348.496.781,2149837480414.0,2061348496781.0
