row_label_raw,row_label_full,col_0,Năm 2015,Năm 2014,numeric__Năm 2015,numeric__Năm 2014
"1. Chi nộp thuế và các khoản phí, lệ phí","1. Chi nộp thuế và các khoản phí, lệ phí","1. Chi nộp thuế và các khoản phí, lệ phí",8.936.647.077,9.087.684.543,8936647077.0,9087684543.0
2. Chi phí cho nhân viên,2. Chi phí cho nhân viên,2. Chi phí cho nhân viên,263.578.114.468,218.126.243.100,263578114468.0,218126243100.0
Trong đó:,Trong đó:,Trong đó:,Trong đó:,Trong đó:,,
Chi lương và phụ cấp,Trong đó: > Chi lương và phụ cấp,Chi lương và phụ cấp,226.534.011.569,184.786.490.981,226534011569.0,184786490981.0
Các khoản chi đóng góp theo lương,Trong đó: > Các khoản chi đóng góp theo lương,Các khoản chi đóng góp theo lương,20.753.976.970,18.718.972.087,20753976970.0,18718972087.0
Chi trợ cấp,Trong đó: > Chi trợ cấp,Chi trợ cấp,1.589.001.472,2.896.575.614,1589001472.0,2896575614.0
Chi công tác xã hội,Chi công tác xã hội,Chi công tác xã hội,-,-,,
3. Chi về tài sản,Chi công tác xã hội > 3. Chi về tài sản,3. Chi về tài sản,129.769.970.927,117.714.379.112,129769970927.0,117714379112.0
Trong đó: Khấu hao tài sản cố định,Chi công tác xã hội > Trong đó: Khấu hao tài sản cố định,Trong đó: Khấu hao tài sản cố định,20.182.020.728,19.412.924.103,20182020728.0,19412924103.0
4. Chi cho hoạt động quản lý công vụ,Chi công tác xã hội > 4. Chi cho hoạt động quản lý công vụ,4. Chi cho hoạt động quản lý công vụ,222.484.939.226,232.258.150.258,222484939226.0,232258150258.0
Trong đó:,Trong đó:,Trong đó:,Trong đó:,Trong đó:,,
Công tác phí,Trong đó: > Công tác phí,Công tác phí,7.254.952.781,4.161.979.538,7254952781.0,4161979538.0
Chi về các hoạt động đoàn thể của TCTD,Trong đó: > Chi về các hoạt động đoàn thể của TCTD,Chi về các hoạt động đoàn thể của TCTD,108.540.000,95.800.000,108540000.0,95800000.0
"5. Chi nộp phí bảo hiểm, bảo toàn tiền gửi của khách hàng","Trong đó: > 5. Chi nộp phí bảo hiểm, bảo toàn tiền gửi của khách hàng","5. Chi nộp phí bảo hiểm, bảo toàn tiền gửi của khách hàng",33.236.174.667,26.985.530.667,33236174667.0,26985530667.0
6. Chi phí dự phòng (không tính chi phí dự phòng rủi ro tín dụng nội và ngoại bảng; chi phí dự phòng giảm giả chứng khoán),6. Chi phí dự phòng (không tính chi phí dự phòng rủi ro tín dụng nội và ngoại bảng; chi phí dự phòng giảm giả chứng khoán),6. Chi phí dự phòng (không tính chi phí dự phòng rủi ro tín dụng nội và ngoại bảng; chi phí dự phòng giảm giả chứng khoán),-,-,,
Tổng cộng,6. Chi phí dự phòng (không tính chi phí dự phòng rủi ro tín dụng nội và ngoại bảng; chi phí dự phòng giảm giả chứng khoán) > Tổng cộng,Tổng cộng,658.005.846.365,604.171.987.680,658005846365.0,604171987680.0
