row_label_raw,row_label_full,col_0,31/12/2015,01/01/2015,numeric__31/12/2015,numeric__01/01/2015
1. Chi phí xây dựng cơ bản dở dang,1. Chi phí xây dựng cơ bản dở dang,1. Chi phí xây dựng cơ bản dở dang,248.843.641.635,300.254.859.036,248843641635.0,300254859036.0
2. Các khoản phải thu,2. Các khoản phải thu,2. Các khoản phải thu,1.918.962.619.574,739.749.070.372,1918962619574.0,739749070372.0
"3. Các khoản lãi, phí phải thu","3. Các khoản lãi, phí phải thu","3. Các khoản lãi, phí phải thu",2.406.645.552.146,3.430.590.353.896,2406645552146.0,3430590353896.0
4. Tài sản có khác,4. Tài sản có khác,4. Tài sản có khác,2.808.559.290.040,893.329.657.532,2808559290040.0,893329657532.0
5. Các khoản dự phòng rủi ro cho các tài sản có nội bảng khác,5. Các khoản dự phòng rủi ro cho các tài sản có nội bảng khác,5. Các khoản dự phòng rủi ro cho các tài sản có nội bảng khác,(28.858.861.822),(13.858.861.822),-28858861822.0,-13858861822.0
Tổng cộng,Tổng cộng,Tổng cộng,7.354.152.241.573,5.350.065.079.014,7354152241573.0,5350065079014.0
10.1 Chi phí xây dựng cơ bản dở dang,10.1 Chi phí xây dựng cơ bản dở dang,10.1 Chi phí xây dựng cơ bản dở dang,31/12/2015,01/01/2015,,
Trong đó: Những công trình lớn:,Trong đó: Những công trình lớn:,Trong đó: Những công trình lớn:,,,,
- Tòa nhà NCB Kiên Giang,Trong đó: Những công trình lớn: > - Tòa nhà NCB Kiên Giang,- Tòa nhà NCB Kiên Giang,1.838.879.331,12.539.314.733,1838879331.0,12539314733.0
"- Nhà số 3 - 5 Sương Nguyệt Ánh P7, Q3, TPHCM","Trong đó: Những công trình lớn: > - Nhà số 3 - 5 Sương Nguyệt Ánh P7, Q3, TPHCM","- Nhà số 3 - 5 Sương Nguyệt Ánh P7, Q3, TPHCM",19.737.855.081,23.259.597.047,19737855081.0,23259597047.0
"- Nhà số 699, KP 01, Phường Thảo Điền, Q 2, HCM","Trong đó: Những công trình lớn: > - Nhà số 699, KP 01, Phường Thảo Điền, Q 2, HCM","- Nhà số 699, KP 01, Phường Thảo Điền, Q 2, HCM",115.834.755.900,115.834.755.900,115834755900.0,115834755900.0
