row_label_raw,row_label_full,col_0,Năm 2015,Năm 2014,numeric__Năm 2015,numeric__Năm 2014
Chi phí thuế thu nhập doanh nghiệp hiện hành:,Chi phí thuế thu nhập doanh nghiệp hiện hành:,Chi phí thuế thu nhập doanh nghiệp hiện hành:,Chi phí thuế thu nhập doanh nghiệp hiện hành:,Chi phí thuế thu nhập doanh nghiệp hiện hành:,,
1. Lợi nhuận trước thuế TNDN,Chi phí thuế thu nhập doanh nghiệp hiện hành: > 1. Lợi nhuận trước thuế TNDN,1. Lợi nhuận trước thuế TNDN,6.029.748.345,9.645.322.396,6029748345.0,9645322396.0
2. Các khoản mục điều chỉnh thu nhập chịu thuế:,2. Các khoản mục điều chỉnh thu nhập chịu thuế:,2. Các khoản mục điều chỉnh thu nhập chịu thuế:,2. Các khoản mục điều chỉnh thu nhập chịu thuế:,2. Các khoản mục điều chỉnh thu nhập chịu thuế:,,
Trừ thu nhập được miễn thuế TNDN:,2. Các khoản mục điều chỉnh thu nhập chịu thuế: > Trừ thu nhập được miễn thuế TNDN:,Trừ thu nhập được miễn thuế TNDN:,2.875.000.000,2.400.000.000,2875000000.0,2400000000.0
"Thu nhập từ góp vốn, liên doanh, mua cổ phần","2. Các khoản mục điều chỉnh thu nhập chịu thuế: > Thu nhập từ góp vốn, liên doanh, mua cổ phần","Thu nhập từ góp vốn, liên doanh, mua cổ phần",2.875.000.000,2.400.000.000,2875000000.0,2400000000.0
Cộng chi phí không được khấu trừ khi xác định lợi nhuận tính thuế:,Cộng chi phí không được khấu trừ khi xác định lợi nhuận tính thuế:,Cộng chi phí không được khấu trừ khi xác định lợi nhuận tính thuế:,-,-,,
3. Thu nhập chịu thuế,Cộng chi phí không được khấu trừ khi xác định lợi nhuận tính thuế: > 3. Thu nhập chịu thuế,3. Thu nhập chịu thuế,3.154.748.345,7.245.322.396,3154748345.0,7245322396.0
4. Chi phí thuế TNDN tính trên thu nhập chịu thuế ký hiện hành,Cộng chi phí không được khấu trừ khi xác định lợi nhuận tính thuế: > 4. Chi phí thuế TNDN tính trên thu nhập chịu thuế ký hiện hành,4. Chi phí thuế TNDN tính trên thu nhập chịu thuế ký hiện hành,694.044.636,1.593.970.927,694044636.0,1593970927.0
5. Điều chỉnh chi phí thuế thu nhập doanh nghiệp của các năm trước vào chi phí thuế thu nhập hiện hành kỳ này,5. Điều chỉnh chi phí thuế thu nhập doanh nghiệp của các năm trước vào chi phí thuế thu nhập hiện hành kỳ này,5. Điều chỉnh chi phí thuế thu nhập doanh nghiệp của các năm trước vào chi phí thuế thu nhập hiện hành kỳ này,-,-,,
6. Tổng chi phí thuế thu nhập doanh nghiệp hiện hành,5. Điều chỉnh chi phí thuế thu nhập doanh nghiệp của các năm trước vào chi phí thuế thu nhập hiện hành kỳ này > 6. Tổng chi phí thuế thu nhập doanh nghiệp hiện hành,6. Tổng chi phí thuế thu nhập doanh nghiệp hiện hành,694.044.636,1.593.970.927,694044636.0,1593970927.0
