row_label_raw,row_label_full,Tiền gửi không kỳ hạn,343.922.725.994,2.460.705.624.186,numeric__343.922.725.994,numeric__2.460.705.624.186
Bằng VND,Bằng VND,Bằng VND,195.000.734.689,2.334.137.203.574,195000734689.0,2334137203574.0
Bằng ngoại hối,Bằng ngoại hối,Bằng ngoại hối,148.921.991.305,126.568.420.612,148921991305.0,126568420612.0
Tiền gửi có kỳ hạn,Tiền gửi có kỳ hạn,Tiền gửi có kỳ hạn,5.692.979.724.958,1.700.000.000.000,5692979724958.0,1700000000000.0
Bằng VND (*),Bằng VND (*),Bằng VND (*),5.670.000.000.000,1.700.000.000.000,5670000000000.0,1700000000000.0
Bằng ngoại hối,Bằng ngoại hối,Bằng ngoại hối,22.979.724.958,-,22979724958.0,
Cộng,Cộng,Cộng,6.036.902.450.952,4.160.705.624.186,6036902450952.0,4160705624186.0
