row_label_raw,row_label_full,1/10/2018VND,Phân loại lạiVND,30/9/2019VND,numeric__Phân loại lạiVND,numeric__30/9/2019VND
25.792.564.65829.941.702,25.792.564.65829.941.702,25.792.564.65829.941.702,(20.889.183.555)(27.300.735),4.903.381.1032.640.967,,4.903381103264097e+16
25.822.506.360,25.822.506.360,25.822.506.360,(20.916.484.290),4.906.022.070,-20916484290.0,4906022070.0
