row_label_raw,row_label_full,col_0,Năm kết thúc ngày,Năm kết thúc ngày_1,numeric__Năm kết thúc ngày,numeric__Năm kết thúc ngày_1
,,,30/9/2019VND,30/9/2018VND,,
Số dư đầu năm,Số dư đầu năm,Số dư đầu năm,18.582.166.980,22.786.661.832,18582166980.0,22786661832.0
Dự phòng trích lập/(hoàn nhập) trong năm,Dự phòng trích lập/(hoàn nhập) trong năm,Dự phòng trích lập/(hoàn nhập) trong năm,11.704.247.847,(4.204.494.852),11704247847.0,-4204494852.0
Số dư cuối năm,Số dư cuối năm,Số dư cuối năm,30.286.414.827,18.582.166.980,30286414827.0,18582166980.0
