row_label_raw,row_label_full,col_0,30/9/2019VND,1/10/2018VND,numeric__30/9/2019VND,numeric__1/10/2018VND
Công ty con,Công ty con,Công ty con,Công ty con,Công ty con,,
Công ty TNHH Một Thành Viên Hoa Sen Bình Định,Công ty con > Công ty TNHH Một Thành Viên Hoa Sen Bình Định,Công ty TNHH Một Thành Viên Hoa Sen Bình Định,8.000.000.000,-,8000000000.0,
Công ty TNHH Một Thành Viên Hoa Sen Nhơn Hội - Bình Định,Công ty con > Công ty TNHH Một Thành Viên Hoa Sen Nhơn Hội - Bình Định,Công ty TNHH Một Thành Viên Hoa Sen Nhơn Hội - Bình Định,-,141.210.746.400,,141210746400.0
Công ty TNHH Một Thành Viên Hoa Sen Hà Nam,Công ty con > Công ty TNHH Một Thành Viên Hoa Sen Hà Nam,Công ty TNHH Một Thành Viên Hoa Sen Hà Nam,-,3.089.692.968,,3089692968.0
Công ty TNHH Một Thành Viên Vật liệu Xây dựng Hoa Sen Yên Bái,Công ty con > Công ty TNHH Một Thành Viên Vật liệu Xây dựng Hoa Sen Yên Bái,Công ty TNHH Một Thành Viên Vật liệu Xây dựng Hoa Sen Yên Bái,-,425.516.000,,425516000.0
Bên thứ ba,Bên thứ ba,Bên thứ ba,Bên thứ ba,Bên thứ ba,,
Glencore International AG,Bên thứ ba > Glencore International AG,Glencore International AG,18.231.447.222,1.781.275.187,18231447222.0,1781275187.0
Công ty TNHH Thép Vương,Bên thứ ba > Công ty TNHH Thép Vương,Công ty TNHH Thép Vương,14.070.540.000,-,14070540000.0,
Xí nghiệp Phân phối khí thấp áp Vũng tàu,Bên thứ ba > Xí nghiệp Phân phối khí thấp áp Vũng tàu,Xí nghiệp Phân phối khí thấp áp Vũng tàu,11.239.581.644,9.189.153.750,11239581644.0,9189153750.0
Các nhà cung cấp khác,Bên thứ ba > Các nhà cung cấp khác,Các nhà cung cấp khác,9.012.348.728,28.461.627.035,9012348728.0,28461627035.0
,,,60.553.917.594,184.158.011.340,60553917594.0,184158011340.0
