row_label_raw,row_label_full,col_0,Giá gốc/Số có khả năng trả nợ,Giá gốc/Số có khả năng trả nợ_1,numeric__Giá gốc/Số có khả năng trả nợ,numeric__Giá gốc/Số có khả năng trả nợ_1
,,,30/9/2019VND,1/10/2018VND,,
Tata Steel Limited,Tata Steel Limited,Tata Steel Limited,368.481.486.522,,368481486522.0,
Công ty TNHH Một Thành Viên Hoa Sen Nhom Hội- Bình Định,Công ty TNHH Một Thành Viên Hoa Sen Nhom Hội- Bình Định,Công ty TNHH Một Thành Viên Hoa Sen Nhom Hội- Bình Định,237.095.129.919,61.292.574.787,237095129919.0,61292574787.0
Công ty TNHH Một Thành Viên Hoa Sen Bình Định,Công ty TNHH Một Thành Viên Hoa Sen Bình Định,Công ty TNHH Một Thành Viên Hoa Sen Bình Định,154.131.223.375,336.200.056.889,154131223375.0,336200056889.0
Công ty TNHH Một Thành Viên Hoa Sen Hà Nam,Công ty TNHH Một Thành Viên Hoa Sen Hà Nam,Công ty TNHH Một Thành Viên Hoa Sen Hà Nam,147.286.762.472,137.214.608.808,147286762472.0,137214608808.0
Các nhà cung cấp khác,Các nhà cung cấp khác,Các nhà cung cấp khác,463.643.248.502,576.952.383.771,463643248502.0,576952383771.0
,,,1.370.637.850.790,1.111.659.624.255,1370637850790.0,1111659624255.0
