row_label_raw,row_label_full,col_0,31/12/2020% /năm,31/12/2019% /năm,numeric__31/12/2020% /năm,numeric__31/12/2019% /năm
▪ Tiền gửi có kỳ hạn bằng VND,▪ Tiền gửi có kỳ hạn bằng VND,▪ Tiền gửi có kỳ hạn bằng VND,"0,12% - 1,50%","1,5% - 4,5%",,
▪ Tiền gửi có kỳ hạn bằng ngoại tệ,▪ Tiền gửi có kỳ hạn bằng ngoại tệ,▪ Tiền gửi có kỳ hạn bằng ngoại tệ,"0,25% - 0,70%","1,5% - 2,25%",,
▪ Cho vay bằng VND,▪ Tiền gửi có kỳ hạn bằng ngoại tệ > ▪ Cho vay bằng VND,▪ Cho vay bằng VND,"1,50%",-,0.015,
