row_label_raw,row_label_full,1,Bảo lãnh vay vốn,32,-,101.349,numeric__Bảo lãnh vay vốn,numeric__32,numeric__-,numeric__101.349
2,2,2,Cam kết giao dịch hối đoái,32,,,,32.0,,
,,,Cam kết mua ngoại tệ có kỳ hạn,,541.303,3.999.584,,,541303.0,3999584.0
,,,Cam kết bán ngoại tệ có kỳ hạn,,447.726,3.373.657,,,447726.0,3373657.0
,,,Cam kết mua - giao dịch hoán đổi tiên tệ,,30.139.120,55.137.961,,,30139120.0,55137961.0
,,,Cam kết bán - giao dịch hoán đổi tiên tệ,,23.652.400,51.524.978,,,23652400.0,51524978.0
3,3,3,Cam kết trong nghiệp vụ L/C,32,657.643,572.337,,32.0,657643.0,572337.0
4,4,4,Bảo lãnh khác,32,2.566.407,4.651.062,,32.0,2566407.0,4651062.0
5,5,5,Hợp đồng hoán đổi lãi suất,32,9.805.803,4.987.983,,32.0,9805803.0,4987983.0
