row_label_raw,row_label_full,col_0,1/1/2020 Phải trả Triệu VND,Số phát sinh trong năm Triệu VND,Số đã nộp trong năm Triệu VND,31/12/2020 Phải trả Triệu VND,numeric__1/1/2020 Phải trả Triệu VND,numeric__Số phát sinh trong năm Triệu VND,numeric__Số đã nộp trong năm Triệu VND,numeric__31/12/2020 Phải trả Triệu VND
Thuế giả trị gia tăng,Thuế giả trị gia tăng,Thuế giả trị gia tăng,3.506,32.401,(31.984),3.923,3506.0,32401.0,-31984.0,3923.0
Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,166.373,365.692,(357.689),174.376,166373.0,365692.0,-357689.0,174376.0
Thuế thu nhập cả nhân,Thuế thu nhập cả nhân,Thuế thu nhập cả nhân,5.310,86.573,(86.236),5.647,5310.0,86573.0,-86236.0,5647.0
Các loại thuế khác,Các loại thuế khác,Các loại thuế khác,-,20.538,(20.538),-,,20538.0,-20538.0,
,,,175.189,505.204,(496.447),183.946,175189.0,505204.0,-496447.0,183946.0
