row_label_raw,row_label_full,col_0,31/12/2020,31/12/2019,numeric__31/12/2020,numeric__31/12/2019
Trái phiếu có kỳ hạn,Trái phiếu có kỳ hạn,Trái phiếu có kỳ hạn,Trái phiếu có kỳ hạn,Trái phiếu có kỳ hạn,,
▪ Từ 12 tháng đến dưới 5 năm,Trái phiếu có kỳ hạn > ▪ Từ 12 tháng đến dưới 5 năm,▪ Từ 12 tháng đến dưới 5 năm,"7,30%","6,60% - 7,40%",0.073,
▪ Trên 5 năm,▪ Trên 5 năm,▪ Trên 5 năm,"8,50 - 9,00%","8,00% - 9,90%",,
Chứng chỉ tiền gửi,Chứng chỉ tiền gửi,Chứng chỉ tiền gửi,"3,50% - 8,60%","5,00% - 8,60%",,
