row_label_raw,row_label_full,col_0,31/12/2020 > Giá gốc > Triệu VND,31/12/2020 > Tỷ lệnăm giữ(%),31/12/2019 > Giá gốc > Triệu VND,31/12/2019 > Tỷ lệnăm giữ(%),numeric__31/12/2020 > Giá gốc > Triệu VND,numeric__31/12/2020 > Tỷ lệnăm giữ(%),numeric__31/12/2019 > Giá gốc > Triệu VND,numeric__31/12/2019 > Tỷ lệnăm giữ(%)
Công ty TNHH MTV Quản lý nợ và Khai thác Tài sản SeABank,Công ty TNHH MTV Quản lý nợ và Khai thác Tài sản SeABank,Công ty TNHH MTV Quản lý nợ và Khai thác Tài sản SeABank,500.000,100%,500.000,100%,500000.0,1.0,500000.0,1.0
Công ty Tài chính TNHH MTV Bưu điện Việt Nam,Công ty Tài chính TNHH MTV Bưu điện Việt Nam,Công ty Tài chính TNHH MTV Bưu điện Việt Nam,1.260.000,100%,1.260.000,100%,1260000.0,1.0,1260000.0,1.0
,,,1.760.000,,1.760.000,,1760000.0,,1760000.0,
