row_label_raw,row_label_full,col_0,Tổng dư nợ cho vay,Tổng tiền gửi,Các cam kết tín dụng,Công cụ tài chính phải sinh,Kinh doanh và đầu tư chứng khoán,numeric__Tổng dư nợ cho vay,numeric__Tổng tiền gửi,numeric__Các cam kết tín dụng,numeric__Công cụ tài chính phải sinh,numeric__Kinh doanh và đầu tư chứng khoán
,,,Triệu VND,Triệu VND,Triệu VND,Triệu VND,Triệu VND,,,,,
Trong nước,Trong nước,Trong nước,108.417.908,138.860.752,3.224.050,144.604,34.821.499,108417908.0,138860752.0,3224050.0,144604.0,34821499.0
Nước ngoài,Nước ngoài,Nước ngoài,406.139,9.125,-,-,-,406139.0,9125.0,,,
,,,108.824.047,138.869.877,3.224.050,144.604,34.821.499,108824047.0,138869877.0,3224050.0,144604.0,34821499.0
