row_label_raw,row_label_full,Mã số,CHỈ TIÊU,Thuyết minh,Năm nay,Năm trước,numeric__CHỈ TIÊU,numeric__Thuyết minh,numeric__Năm nay,numeric__Năm trước
01,01,01,1. Doanh thu thuần về bán hàng và cung cấp dịch vụ,18.1,1.030.272.446.726,599.752.510.869,,181.0,1030272446726.0,599752510869.0
02,02,02,2. Các khoản giảm trừ doanh thu,18.1,(529.768.350),-,,181.0,-529768350.0,
10,10,10,3. Doanh thu thuần về bán hàng và cung cấp dịch vụ,18.1,1.029.742.678.376,599.752.510.869,,181.0,1029742678376.0,599752510869.0
11,11,11,4. Giá vốn hàng bán và dịch vụ cung cấp,19,(159.818.200.024),(16.678.367.670),,19.0,-159818200024.0,-16678367670.0
20,20,20,5. Lợi nhuận gộp về bán hàng và cung cấp dịch vụ,,869.924.478.352,583.074.143.199,,,869924478352.0,583074143199.0
21,21,21,6. Doanh thu hoạt động tài chính,18.2,421.414.520.912,359.649.584.825,,182.0,421414520912.0,359649584825.0
22,22,22,7. Chi phí tài chính,,(7.155.669.357),-,,,-7155669357.0,
23,23,23,Trong đó: Chi phí lãi vay,,106.027.397,-,,,106027397.0,
25,25,25,8. Chi phí bán hàng,20,(36.633.348.187),(20.565.753.465),,20.0,-36633348187.0,-20565753465.0
26,26,26,9. Chi phí quản lý doanh nghiệp,20,(24.741.071.598),(17.154.957.142),,20.0,-24741071598.0,-17154957142.0
30,30,30,10. Lợi nhuận thuần từ hoạt động kinh doanh,,1.222.808.910.122,905.003.017.417,,,1222808910122.0,905003017417.0
31,31,31,11. Thu nhập khác,,289.207.991,1.944.229.026,,,289207991.0,1944229026.0
32,32,32,12. Chi phí khác,,(13.167.859.328),(90.165.561),,,-13167859328.0,-90165561.0
40,40,40,13. (Lỗ) lợi nhuận khác,,(12.878.651.337),1.854.063.465,,,-12878651337.0,1854063465.0
50,50,50,14. Tổng lợi nhuận kế toán trước thuế,,1.209.930.258.785,906.857.080.882,,,1209930258785.0,906857080882.0
51,51,51,15. Chi phí thuế TNDN hiện hành,21.1,(163.246.405.135),(132.081.027.092),,211.0,-163246405135.0,-132081027092.0
52,52,52,16. Thu nhập thuế TNDN hoãn lại,21.3,45.400.000,12.671.205,,213.0,45400000.0,12671205.0
60,60,60,17. Lợi nhuận sau thuế TNDN,,1.046.729.253.650,774.788.724.995,,,1046729253650.0,774788724995.0
