row_label_raw,row_label_full,col_0,Số đầu năm,Số phải nộp trong năm,Số đã nộp trong năm,VND Số cuối năm,numeric__Số đầu năm,numeric__Số phải nộp trong năm,numeric__Số đã nộp trong năm,numeric__VND Số cuối năm
Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,132.282.928.664,163.246.405.135,(131.084.650.459),164.444.683.340,132282928664.0,163246405135.0,-131084650459.0,164444683340.0
Thuế giá trị gia tăng,Thuế giá trị gia tăng,Thuế giá trị gia tăng,51.314.016.791,73.176.264.521,(82.454.369.195),42.035.912.117,51314016791.0,73176264521.0,-82454369195.0,42035912117.0
Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,1.845.456.716,10.554.610.911,(9.428.055.120),2.972.012.507,1845456716.0,10554610911.0,-9428055120.0,2972012507.0
Thuế khác,Thuế khác,Thuế khác,311.154,4.308.732.360,(55.096.223),4.253.947.291,311154.0,4308732360.0,-55096223.0,4253947291.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,185.442.713.325,251.286.012.927,(223.022.170.997),213.706.555.255,185442713325.0,251286012927.0,-223022170997.0,213706555255.0
