row_label_raw,row_label_full,8.263.742.510.420,7.083.062.478.438,numeric__7.083.062.478.438
Số cuối năm,Số cuối năm,Số cuối năm,Số đầu năm,
576.015.898.965,Số cuối năm > 576.015.898.965,576.015.898.965,573.193.957.927,573193957927.0
378.887.734.159,Số cuối năm > 378.887.734.159,378.887.734.159,485.498.733.814,485498733814.0
954.903.633.124,Số cuối năm > 954.903.633.124,954.903.633.124,1.058.692.691.741,1058692691741.0
