row_label_raw,row_label_full,Khoản cho vay và phải thu,Số cuối năm > Giá gốc,Số cuối năm > Giá trị hợp lý,Số đầu năm > Giá gốc,Số đầu năm > Giá trị hợp lý,numeric__Số cuối năm > Giá gốc,numeric__Số cuối năm > Giá trị hợp lý,numeric__Số đầu năm > Giá gốc,numeric__Số đầu năm > Giá trị hợp lý
"Cho vay giao dịch ứng trước tiền bán chứng khoán, giao dịch ký quỹ","Cho vay giao dịch ứng trước tiền bán chứng khoán, giao dịch ký quỹ","Cho vay giao dịch ứng trước tiền bán chứng khoán, giao dịch ký quỹ",8.248.145.852.555,8.237.260.236.379,7.068.146.259.945,7.057.260.643.769,8248145852555.0,8237260236379.0,7068146259945.0,7057260643769.0
Trong đó:Cho vay giao dịch ký quỹ,Trong đó:Cho vay giao dịch ký quỹ,Trong đó:Cho vay giao dịch ký quỹ,7.430.869.619.855,7.419.984.003.679,6.650.578.286.459,6.639.692.670.283,7430869619855.0,7419984003679.0,6650578286459.0,6639692670283.0
