row_label_raw,row_label_full,7.443.261.688,8.669.217.355,numeric__8.669.217.355
Số cuối năm,Số cuối năm,Số cuối năm,Số đầu năm,
10.120.000.000,Số cuối năm > 10.120.000.000,10.120.000.000,10.120.000.000,10120000000.0
14.482.731.824,Số cuối năm > 14.482.731.824,14.482.731.824,14.482.731.824,14482731824.0
5.472.715.766,Số cuối năm > 5.472.715.766,5.472.715.766,5.452.595.423,5452595423.0
30.075.447.590,Số cuối năm > 30.075.447.590,30.075.447.590,30.055.327.247,30055327247.0
