row_label_raw,row_label_full,STT,Loại chi phí quản lý CTCK,Năm nay,Năm trước,numeric__Loại chi phí quản lý CTCK,numeric__Năm nay,numeric__Năm trước
1,1,1,Chi phí lương và khác khoản khác theo lương,44.752.072.526,46.669.376.696,,44752072526.0,46669376696.0
2,2,2,"BHXH, BHYT, KPCĐ, BHTN",3.334.989.700,3.230.317.000,,3334989700.0,3230317000.0
3,3,3,Chi phí đào tạo tuyển dụng,277.564.064,288.663.640,,277564064.0,288663640.0
4,4,4,Chi phí vật tư văn phòng,2.776.525.862,2.910.192.385,,2776525862.0,2910192385.0
5,5,5,Chi phí khấu hao TSCĐ,12.387.739.823,14.791.959.358,,12387739823.0,14791959358.0
6,6,6,"Chi phí thuế, phí và lệ phí",16.312.854,20.936.084,,16312854.0,20936084.0
7,7,7,Chi phí dịch vụ mua ngoài,20.607.142.707,20.262.129.160,,20607142707.0,20262129160.0
8,8,8,Chi phí khác,1.400.007.871,1.664.244.367,,1400007871.0,1664244367.0
,,,Cộng,85.552.355.407,89.837.818.690,,85552355407.0,89837818690.0
