row_label_raw,row_label_full,Chỉ tiêu,Mã số,Thuyết minh,Năm nay,Năm trước,numeric__Mã số,numeric__Thuyết minh,numeric__Năm nay,numeric__Năm trước
"6. Cổ tức, lợi nhuận đã trả cho chủ sở hữu","III. Lưu chuyển tiền từ hoạt động tài chính > 6. Cổ tức, lợi nhuận đã trả cho chủ sở hữu","6. Cổ tức, lợi nhuận đã trả cho chủ sở hữu",76,,(152.296.007.000),(106.931.808.500),76.0,,-152296007000.0,-106931808500.0
Lưu chuyển tiền thuần từ hoạt động tài chính,III. Lưu chuyển tiền từ hoạt động tài chính > Lưu chuyển tiền thuần từ hoạt động tài chính,Lưu chuyển tiền thuần từ hoạt động tài chính,80,,3.229.754.406.972,2.276.199.441.835,80.0,,3229754406972.0,2276199441835.0
IV. Tăng/giảm tiền thuần trong kỳ,III. Lưu chuyển tiền từ hoạt động tài chính > IV. Tăng/giảm tiền thuần trong kỳ,IV. Tăng/giảm tiền thuần trong kỳ,90,,2.348.066.300.059,(687.792.805.786),90.0,,2348066300059.0,-687792805786.0
V. Tiền và các khoản tương đương tiền đầu kỳ,III. Lưu chuyển tiền từ hoạt động tài chính > V. Tiền và các khoản tương đương tiền đầu kỳ,V. Tiền và các khoản tương đương tiền đầu kỳ,101,,565.564.523.996,1.253.357.329.782,101.0,,565564523996.0,1253357329782.0
- Tiền,III. Lưu chuyển tiền từ hoạt động tài chính > - Tiền,- Tiền,101.1,,155.685.498.972,415.357.329.782,1011.0,,155685498972.0,415357329782.0
- Các khoản tương đương tiền,III. Lưu chuyển tiền từ hoạt động tài chính > - Các khoản tương đương tiền,- Các khoản tương đương tiền,101.2,,409.879.025.024,838.000.000.000,1012.0,,409879025024.0,838000000000.0
VI. Tiền và các khoản tương đương tiền cuối kỳ,III. Lưu chuyển tiền từ hoạt động tài chính > VI. Tiền và các khoản tương đương tiền cuối kỳ,VI. Tiền và các khoản tương đương tiền cuối kỳ,103,,2.913.630.824.055,565.564.523.996,103.0,,2913630824055.0,565564523996.0
- Tiền,III. Lưu chuyển tiền từ hoạt động tài chính > - Tiền,- Tiền,103.1,,1.563.630.824.055,155.685.498.972,1031.0,,1563630824055.0,155685498972.0
- Các khoản tương đương tiền,III. Lưu chuyển tiền từ hoạt động tài chính > - Các khoản tương đương tiền,- Các khoản tương đương tiền,103.2,,1.350.000.000.000,409.879.025.024,1032.0,,1350000000000.0,409879025024.0
- Ảnh hưởng của thay đổi tỷ giá hối đoái quy đổi ngoại tệ,III. Lưu chuyển tiền từ hoạt động tài chính > - Ảnh hưởng của thay đổi tỷ giá hối đoái quy đổi ngoại tệ,- Ảnh hưởng của thay đổi tỷ giá hối đoái quy đổi ngoại tệ,104,,,,104.0,,,
