row_label_raw,row_label_full,Các loại doanh thu hoạt động khác,Năm nay,Năm trước,numeric__Năm nay,numeric__Năm trước
1. Từ tài sản tài chính FVTPL,1. Từ tài sản tài chính FVTPL,1. Từ tài sản tài chính FVTPL,171.122.620.353,92.466.782.718,171122620353.0,92466782718.0
1.1 Cổ tức và lãi trái phiếu,1.1 Cổ tức và lãi trái phiếu,1.1 Cổ tức và lãi trái phiếu,90.154.909.349,41.591.673.934,90154909349.0,41591673934.0
"1.2 Lãi tiền gửi có kỳ hạn, chứng chỉ tiền gửi","1.2 Lãi tiền gửi có kỳ hạn, chứng chỉ tiền gửi","1.2 Lãi tiền gửi có kỳ hạn, chứng chỉ tiền gửi",80.967.711.004,50.875.108.784,80967711004.0,50875108784.0
2. Từ tài sản tài chính HTM,2. Từ tài sản tài chính HTM,2. Từ tài sản tài chính HTM,,,,
3. Từ các khoản cho vay,2. Từ tài sản tài chính HTM > 3. Từ các khoản cho vay,3. Từ các khoản cho vay,753.622.810.833,589.269.375.765,753622810833.0,589269375765.0
4. Từ AFS,4. Từ AFS,4. Từ AFS,,,,
Tổng cộng,4. Từ AFS > Tổng cộng,Tổng cộng,924.745.431.186,681.736.158.483,924745431186.0,681736158483.0
