row_label_raw,row_label_full,STT,Loại chi phí,Năm nay,Năm trước,numeric__Loại chi phí,numeric__Năm nay,numeric__Năm trước
1,1,1,Chi phí nghiệp vụ môi giới chứng khoán,187.063.982.170,180.559.800.828,,187063982170.0,180559800828.0
2,2,2,"Chi phí nghiệp vụ bảo lãnh, đại lý phát hành chứng khoán",497.064.438,,,497064438.0,
3,3,3,Chi phí nghiệp vụ tư vấn đầu tư chứng khoán,17.663.893.732,12.090.861.932,,17663893732.0,12090861932.0
4,4,4,Chi phí nghiệp vụ lưu ký chứng khoán,23.954.622.477,18.007.016.134,,23954622477.0,18007016134.0
5,5,5,Chi phí hoạt động tư vấn tài chính,18.999.875.238,14.583.323.095,,18999875238.0,14583323095.0
6,6,6,"Chi phí dự phòng tài sản tài chính, xử lý tổn thất các khoản phải thu khó đòi và lỗ suy giảm tài sản tài chính và chi phí đi vay của các khoản cho vay",368.502.691.100,178.997.567.556,,368502691100.0,178997567556.0
Cộng,Cộng,Cộng,Cộng,616.682.129.155,404.238.569.545,,616682129155.0,404238569545.0
