row_label_raw,row_label_full,1. Lãi đã thực hiện chưa phân phối năm trước > 2. Lỗ chưa thực hiện tính đến cuối năm > 3. Lãi đã thực hiện năm nay,573.193.957.927 > 503.365.274.477,1.163.209.696.838 > 416.812.204.390,numeric__573.193.957.927 > 503.365.274.477,numeric__1.163.209.696.838 > 416.812.204.390
4. Cơ sở lợi nhuận phân phối cho cổ đông hoặc các thành viên góp vốn (4)=(1+2+3),4. Cơ sở lợi nhuận phân phối cho cổ đông hoặc các thành viên góp vốn (4)=(1+2+3),4. Cơ sở lợi nhuận phân phối cho cổ đông hoặc các thành viên góp vốn (4)=(1+2+3),1.076.559.232.404,1.580.021.901.228,1076559232404.0,1580021901228.0
5. Số trích các quỹ từ lợi nhuận,5. Số trích các quỹ từ lợi nhuận,5. Số trích các quỹ từ lợi nhuận,41.681.220.439,41.301.159.801,41681220439.0,41301159801.0
5.1 Quỹ dự trữ điều lệ,5.1 Quỹ dự trữ điều lệ,5.1 Quỹ dự trữ điều lệ,,,,
5.2 Quỹ dự phòng tài chính và rủi ro nghiệp vụ,5.2 Quỹ dự phòng tài chính và rủi ro nghiệp vụ,5.2 Quỹ dự phòng tài chính và rủi ro nghiệp vụ,,,,
5.3 Qũy khen thưởng phúc lợi,5.2 Quỹ dự phòng tài chính và rủi ro nghiệp vụ > 5.3 Qũy khen thưởng phúc lợi,5.3 Qũy khen thưởng phúc lợi,41.681.220.439,41.301.159.801,41681220439.0,41301159801.0
6. Số lãi phân phối cho cổ đông hoặc các thành viên góp vốn trong năm theo Nghị quyết Đại hội đồng cổ đông,5.2 Quỹ dự phòng tài chính và rủi ro nghiệp vụ > 6. Số lãi phân phối cho cổ đông hoặc các thành viên góp vốn trong năm theo Nghị quyết Đại hội đồng cổ đông,6. Số lãi phân phối cho cổ đông hoặc các thành viên góp vốn trong năm theo Nghị quyết Đại hội đồng cổ đông,458.862.113.000,965.526.783.500,458862113000.0,965526783500.0
