row_label_raw,row_label_full,STT,Chỉ tiết chi phí khác,Năm nay,Năm trước,numeric__Chỉ tiết chi phí khác,numeric__Năm nay,numeric__Năm trước
1,1,1,Lỗ bán thanh lý TSCĐ,17.528.404,,,17528404.0,
2,2,2,Phạt do vi phạm hành chính,27.343.919,177.505.400,,27343919.0,177505400.0
3,3,3,Chi phí Token card,168.459.600,113.017.200,,168459600.0,113017200.0
4,4,4,Phí chuyển tiền của nhà dấu tư,1.478.633.544,1.367.170.262,,1478633544.0,1367170262.0
5,5,5,Chi phí khác,66.939.896.800,54.444.453.420,,66939896800.0,54444453420.0
,,,Cộng,68.631.862.267,56.102.146.282,,68631862267.0,56102146282.0
