row_label_raw,row_label_full,Chỉ tiêu,Mã số,Thuyết minh,Năm nay,Năm trước,numeric__Mã số,numeric__Thuyết minh,numeric__Năm nay,numeric__Năm trước
A,A,A,B,C,1,2,,,1.0,2.0
I. Lưu chuyển tiền từ hoạt động kinh doanh,I. Lưu chuyển tiền từ hoạt động kinh doanh,I. Lưu chuyển tiền từ hoạt động kinh doanh,,,,,,,,
1. Lợi nhuận trước Thuế Thu nhập doanh nghiệp,I. Lưu chuyển tiền từ hoạt động kinh doanh > 1. Lợi nhuận trước Thuế Thu nhập doanh nghiệp,1. Lợi nhuận trước Thuế Thu nhập doanh nghiệp,01,,510.693.580.825,663.173.267.145,1.0,,510693580825.0,663173267145.0
2. Điều chỉnh cho các khoản:,I. Lưu chuyển tiền từ hoạt động kinh doanh > 2. Điều chỉnh cho các khoản:,2. Điều chỉnh cho các khoản:,02,,(34.619.492.527),34.859.019.826,2.0,,-34619492527.0,34859019826.0
- Khấu hao TSCĐ,I. Lưu chuyển tiền từ hoạt động kinh doanh > - Khấu hao TSCĐ,- Khấu hao TSCĐ,03,,15.527.591.330,19.145.813.755,3.0,,15527591330.0,19145813755.0
- Các khoản dự phòng,I. Lưu chuyển tiền từ hoạt động kinh doanh > - Các khoản dự phòng,- Các khoản dự phòng,04,,25.935.000,15.150.000,4.0,,25935000.0,15150000.0
- Chi phí lãi vay,I. Lưu chuyển tiền từ hoạt động kinh doanh > - Chi phí lãi vay,- Chi phí lãi vay,06,,,,6.0,,,
"- Lãi, lỗ từ hoạt động đầu tư","I. Lưu chuyển tiền từ hoạt động kinh doanh > - Lãi, lỗ từ hoạt động đầu tư","- Lãi, lỗ từ hoạt động đầu tư",07,,(74.373.685),(57.407.407),7.0,,-74373685.0,-57407407.0
- Dự thu tiền lãi,I. Lưu chuyển tiền từ hoạt động kinh doanh > - Dự thu tiền lãi,- Dự thu tiền lãi,08,,(50.098.645.172),15.755.463.478,8.0,,-50098645172.0,15755463478.0
- Các khoản điều chỉnh khác,I. Lưu chuyển tiền từ hoạt động kinh doanh > - Các khoản điều chỉnh khác,- Các khoản điều chỉnh khác,09,,,,9.0,,,
3. Tăng các chi phí phi tiền tệ,I. Lưu chuyển tiền từ hoạt động kinh doanh > 3. Tăng các chi phí phi tiền tệ,3. Tăng các chi phí phi tiền tệ,10,,(366.899),(1.985.477),10.0,,-366899.0,-1985477.0
- Lỗ đánh giá lại giá trị các tài sản tài chính ghi nhận thông qua lãi/lỗ FVTPL,I. Lưu chuyển tiền từ hoạt động kinh doanh > - Lỗ đánh giá lại giá trị các tài sản tài chính ghi nhận thông qua lãi/lỗ FVTPL,- Lỗ đánh giá lại giá trị các tài sản tài chính ghi nhận thông qua lãi/lỗ FVTPL,11,,(366.899),(1.985.477),11.0,,-366899.0,-1985477.0
4. Giảm các doanh thu phi tiền tệ,I. Lưu chuyển tiền từ hoạt động kinh doanh > 4. Giảm các doanh thu phi tiền tệ,4. Giảm các doanh thu phi tiền tệ,18,,106.611.366.554,(150.503.304.470),18.0,,106611366554.0,-150503304470.0
- Lãi đánh giá lại giá trị các tài sản tài chính ghi nhận thông qua lãi lỗ FVTPL,I. Lưu chuyển tiền từ hoạt động kinh doanh > - Lãi đánh giá lại giá trị các tài sản tài chính ghi nhận thông qua lãi lỗ FVTPL,- Lãi đánh giá lại giá trị các tài sản tài chính ghi nhận thông qua lãi lỗ FVTPL,19,,106.611.366.554,(150.503.304.470),19.0,,106611366554.0,-150503304470.0
5. Lợi nhuận từ hoạt động kinh doanh trước thay đổi vốn lưu động,I. Lưu chuyển tiền từ hoạt động kinh doanh > 5. Lợi nhuận từ hoạt động kinh doanh trước thay đổi vốn lưu động,5. Lợi nhuận từ hoạt động kinh doanh trước thay đổi vốn lưu động,30,,(1.458.719.993.555),(3.505.326.135.568),30.0,,-1458719993555.0,-3505326135568.0
