row_label_raw,row_label_full,A.7.1. Tiền và các khoản tương đương tiền,Số cuối năm,Số đầu năm,numeric__Số cuối năm,numeric__Số đầu năm
- Tiền mặt tại quỹ,- Tiền mặt tại quỹ,- Tiền mặt tại quỹ,112.759.447,120.717.139,112759447.0,120717139.0
- Tiền gửi ngân hàng cho hoạt động CTCK,- Tiền gửi ngân hàng cho hoạt động CTCK,- Tiền gửi ngân hàng cho hoạt động CTCK,1.563.518.064.608,155.564.781.833,1563518064608.0,155564781833.0
- Các khoản tương đương tiền (*),- Các khoản tương đương tiền (*),- Các khoản tương đương tiền (*),1.350.000.000.000,409.879.025.024,1350000000000.0,409879025024.0
Cộng,Cộng,Cộng,2.913.630.824.055,565.564.523.996,2913630824055.0,565564523996.0
