row_label_raw,row_label_full,CHỈ TIÊU,Mã số,Thuyết minh,Năm nay,Năm trước,numeric__Mã số,numeric__Thuyết minh,numeric__Năm nay,numeric__Năm trước
A,A,A,B,C,1,2,,,1.0,2.0
I. DOANH THU HOẠT ĐỘNG,I. DOANH THU HOẠT ĐỘNG,I. DOANH THU HOẠT ĐỘNG,I. DOANH THU HOẠT ĐỘNG,I. DOANH THU HOẠT ĐỘNG,I. DOANH THU HOẠT ĐỘNG,I. DOANH THU HOẠT ĐỘNG,,,,
1.1. Lãi từ các tài sản tài chính ghi nhận thông qua lãi/lỗ (FVTPL),I. DOANH THU HOẠT ĐỘNG > 1.1. Lãi từ các tài sản tài chính ghi nhận thông qua lãi/lỗ (FVTPL),1.1. Lãi từ các tài sản tài chính ghi nhận thông qua lãi/lỗ (FVTPL),01,,157.758.123.718,245.487.971.843,1.0,,157758123718.0,245487971843.0
a. Lãi bán các tài sản tài chính FVTPL,I. DOANH THU HOẠT ĐỘNG > a. Lãi bán các tài sản tài chính FVTPL,a. Lãi bán các tài sản tài chính FVTPL,01.1,B7.32.1,93.246.869.919,2.517.884.655,11.0,,93246869919.0,2517884655.0
b. Chênh lệch tăng đánh giá lại các TSTC thông qua lãi/lỗ,I. DOANH THU HOẠT ĐỘNG > b. Chênh lệch tăng đánh giá lại các TSTC thông qua lãi/lỗ,b. Chênh lệch tăng đánh giá lại các TSTC thông qua lãi/lỗ,01.2,B7.32.2,(106.611.366.554),150.503.304.470,12.0,,-106611366554.0,150503304470.0
"c. Cổ tức, tiền lãi phát sinh từ tài sản tài chính FVTPL","I. DOANH THU HOẠT ĐỘNG > c. Cổ tức, tiền lãi phát sinh từ tài sản tài chính FVTPL","c. Cổ tức, tiền lãi phát sinh từ tài sản tài chính FVTPL",01.3,B7.32.3.1,171.122.620.353,92.466.782.718,13.0,,171122620353.0,92466782718.0
d. Chênh lệch giảm do đánh giá lại phải trả chứng quyền đang lưu hành,I. DOANH THU HOẠT ĐỘNG > d. Chênh lệch giảm do đánh giá lại phải trả chứng quyền đang lưu hành,d. Chênh lệch giảm do đánh giá lại phải trả chứng quyền đang lưu hành,01.4,,,,14.0,,,
1.2. Lãi từ các khoản đầu tư nằm giữ đến ngày đáo hạn (HTM),I. DOANH THU HOẠT ĐỘNG > 1.2. Lãi từ các khoản đầu tư nằm giữ đến ngày đáo hạn (HTM),1.2. Lãi từ các khoản đầu tư nằm giữ đến ngày đáo hạn (HTM),02,,,,2.0,,,
1.3. Lãi từ các khoản cho vay và phải thu,I. DOANH THU HOẠT ĐỘNG > 1.3. Lãi từ các khoản cho vay và phải thu,1.3. Lãi từ các khoản cho vay và phải thu,03,B7.32.3.3,753.622.810.833,589.269.375.765,3.0,,753622810833.0,589269375765.0
1.4. Lãi từ các tài sản tài chính sẵn sàng để bán (AFS),I. DOANH THU HOẠT ĐỘNG > 1.4. Lãi từ các tài sản tài chính sẵn sàng để bán (AFS),1.4. Lãi từ các tài sản tài chính sẵn sàng để bán (AFS),04,,,,4.0,,,
