row_label_raw,row_label_full,Chỉ tiêu,Mã số,Thuyết minh,Số cuối năm,Số đầu năm,numeric__Mã số,numeric__Thuyết minh,numeric__Số cuối năm,numeric__Số đầu năm
A,A,A,B,C,1,2,,,1.0,2.0
C. NỘ PHẢI TRẢ (300 = 310 + 340),C. NỘ PHẢI TRẢ (300 = 310 + 340),C. NỘ PHẢI TRẢ (300 = 310 + 340),300,,9.499.714.583.644,5.641.592.000.542,300.0,,9499714583644.0,5641592000542.0
I. Nợ phải trả ngắn hạn,I. Nợ phải trả ngắn hạn,I. Nợ phải trả ngắn hạn,310,,9.499.714.583.644,5.641.592.000.542,310.0,,9499714583644.0,5641592000542.0
1. Vay và nợ thuê tài chính ngắn hạn,1. Vay và nợ thuê tài chính ngắn hạn,1. Vay và nợ thuê tài chính ngắn hạn,311,A.7.26,8.758.100.000.000,5.475.933.586.028,311.0,,8758100000000.0,5475933586028.0
1.1.Vay ngắn hạn,1.1.Vay ngắn hạn,1.1.Vay ngắn hạn,312,,8.758.100.000.000,5.475.933.586.028,312.0,,8758100000000.0,5475933586028.0
6. Phải trả hoạt động giao dịch chứng khoán,6. Phải trả hoạt động giao dịch chứng khoán,6. Phải trả hoạt động giao dịch chứng khoán,318,,9.814.216.160,7.371.171.602,318.0,,9814216160.0,7371171602.0
8. Phải trả người bán ngắn hạn,8. Phải trả người bán ngắn hạn,8. Phải trả người bán ngắn hạn,320,A.7.24,1.223.739.036,971.133.640,320.0,,1223739036.0,971133640.0
9. Người mua trả tiền trước ngắn hạn,9. Người mua trả tiền trước ngắn hạn,9. Người mua trả tiền trước ngắn hạn,321,,4.718.575.000,4.079.400.000,321.0,,4718575000.0,4079400000.0
10. Thuế và các khoản phải nộp Nhà nước,10. Thuế và các khoản phải nộp Nhà nước,10. Thuế và các khoản phải nộp Nhà nước,322,A.7.22,73.436.461.163,30.681.520.777,322.0,,73436461163.0,30681520777.0
11. Phải trả người lao động,11. Phải trả người lao động,11. Phải trả người lao động,323,,21.342.325.618,21.214.075.313,323.0,,21342325618.0,21214075313.0
12. Các khoản trích nộp phúc lợi nhân viên,12. Các khoản trích nộp phúc lợi nhân viên,12. Các khoản trích nộp phúc lợi nhân viên,324,,2.134.524.652,2.031.858.427,324.0,,2134524652.0,2031858427.0
13. Chi phí phải trả ngắn hạn,13. Chi phí phải trả ngắn hạn,13. Chi phí phải trả ngắn hạn,325,A.7.23,21.499.330.495,9.246.767.305,325.0,,21499330495.0,9246767305.0
"17. Các khoản phải trả, phải nộp khác ngắn hạn","17. Các khoản phải trả, phải nộp khác ngắn hạn","17. Các khoản phải trả, phải nộp khác ngắn hạn",329,A.7.25,506.593.705.503,6.242.575.206,329.0,,506593705503.0,6242575206.0
18. Dự phòng phải trả ngắn hạn,18. Dự phòng phải trả ngắn hạn,18. Dự phòng phải trả ngắn hạn,330,,,,330.0,,,
"19. Quỹ khen thưởng, phúc lợi","19. Quỹ khen thưởng, phúc lợi","19. Quỹ khen thưởng, phúc lợi",331,,100.851.706.017,83.819.912.244,331.0,,100851706017.0,83819912244.0
II. Nợ phải trả dài hạn,II. Nợ phải trả dài hạn,II. Nợ phải trả dài hạn,340,,,,340.0,,,
D. VÔN CHỦ SỔ HỮU (400 = 410 + 420),D. VÔN CHỦ SỔ HỮU (400 = 410 + 420),D. VÔN CHỦ SỔ HỮU (400 = 410 + 420),400,,4.419.966.471.274,4.117.969.099.891,400.0,,4419966471274.0,4117969099891.0
I. Vốn chủ sở hữu,I. Vốn chủ sở hữu,I. Vốn chủ sở hữu,410,,4.419.966.471.274,4.117.969.099.891,410.0,,4419966471274.0,4117969099891.0
1. Vốn đầu tư của chủ sở hữu,1. Vốn đầu tư của chủ sở hữu,1. Vốn đầu tư của chủ sở hữu,411,,3.465.062.838.150,3.059.276.408.150,411.0,,3465062838150.0,3059276408150.0
1.1.Vốn góp của chủ sở hữu,1.1.Vốn góp của chủ sở hữu,1.1.Vốn góp của chủ sở hữu,411.1,,3.464.980.090.000,3.059.193.660.000,4111.0,,3464980090000.0,3059193660000.0
a. Cổ phiếu phổ thông có quyền biểu quyết,a. Cổ phiếu phổ thông có quyền biểu quyết,a. Cổ phiếu phổ thông có quyền biểu quyết,411.1a,,3.464.980.090.000,3.059.193.660.000,,,3464980090000.0,3059193660000.0
b. Cổ phiếu ưu đãi,b. Cổ phiếu ưu đãi,b. Cổ phiếu ưu đãi,411.1b,,,,,,,
1.2. Thăng dư vốn cổ phần,b. Cổ phiếu ưu đãi > 1.2. Thăng dư vốn cổ phần,1.2. Thăng dư vốn cổ phần,411.2,,82.748.150,82.748.150,4112.0,,82748150.0,82748150.0
1.3. Quyền chọn chuyển đổi trái phiếu-Cấu phần vốn,b. Cổ phiếu ưu đãi > 1.3. Quyền chọn chuyển đổi trái phiếu-Cấu phần vốn,1.3. Quyền chọn chuyển đổi trái phiếu-Cấu phần vốn,411.3,,,,4113.0,,,
1.4. Vốn khác của chủ sở hữu,b. Cổ phiếu ưu đãi > 1.4. Vốn khác của chủ sở hữu,1.4. Vốn khác của chủ sở hữu,411.4,,,,4114.0,,,
1.5. Cổ phiếu quỹ,b. Cổ phiếu ưu đãi > 1.5. Cổ phiếu quỹ,1.5. Cổ phiếu quỹ,411.5,,,,4115.0,,,
2. Chênh lệch đánh giá tài sản theo giá trị hợp lý,b. Cổ phiếu ưu đãi > 2. Chênh lệch đánh giá tài sản theo giá trị hợp lý,2. Chênh lệch đánh giá tài sản theo giá trị hợp lý,412,,,,412.0,,,
3. Chênh lệch tỷ giá hối đoái,b. Cổ phiếu ưu đãi > 3. Chênh lệch tỷ giá hối đoái,3. Chênh lệch tỷ giá hối đoái,413,,,,413.0,,,
4. Quỹ dự trữ bổ sung vốn điều lệ,b. Cổ phiếu ưu đãi > 4. Quỹ dự trữ bổ sung vốn điều lệ,4. Quỹ dự trữ bổ sung vốn điều lệ,414,,,,414.0,,,
5. Quỹ dự phòng tài chính và rủi ro nghiệp vụ,b. Cổ phiếu ưu đãi > 5. Quỹ dự phòng tài chính và rủi ro nghiệp vụ,5. Quỹ dự phòng tài chính và rủi ro nghiệp vụ,415,,,,415.0,,,
6. Các Quỹ khác thuộc vốn chủ sở hữu,b. Cổ phiếu ưu đãi > 6. Các Quỹ khác thuộc vốn chủ sở hữu,6. Các Quỹ khác thuộc vốn chủ sở hữu,416,,,,416.0,,,
7. Lợi nhuận chưa phân phối,b. Cổ phiếu ưu đãi > 7. Lợi nhuận chưa phân phối,7. Lợi nhuận chưa phân phối,417,A.7.30,954.903.633.124,1.058.692.691.741,417.0,,954903633124.0,1058692691741.0
7.1.Lợi nhuận đã thực hiện,b. Cổ phiếu ưu đãi > 7.1.Lợi nhuận đã thực hiện,7.1.Lợi nhuận đã thực hiện,417.1,,576.015.898.965,573.193.957.927,4171.0,,576015898965.0,573193957927.0
7.2.Lợi nhuận chưa thực hiện,b. Cổ phiếu ưu đãi > 7.2.Lợi nhuận chưa thực hiện,7.2.Lợi nhuận chưa thực hiện,417.2,,378.887.734.159,485.498.733.814,4172.0,,378887734159.0,485498733814.0
II. Nguồn kinh phí và quỹ khác,b. Cổ phiếu ưu đãi > II. Nguồn kinh phí và quỹ khác,II. Nguồn kinh phí và quỹ khác,420,,,,420.0,,,
TỔNG CỘNG NỘ PHẢI TRẢ VÀ VỐN CHỦ SỔ HỮU (440=300+400),b. Cổ phiếu ưu đãi > TỔNG CỘNG NỘ PHẢI TRẢ VÀ VỐN CHỦ SỔ HỮU (440=300+400),TỔNG CỘNG NỘ PHẢI TRẢ VÀ VỐN CHỦ SỔ HỮU (440=300+400),440,,13.919.681.054.918,9.759.561.100.433,440.0,,13919681054918.0,9759561100433.0
