row_label_raw,row_label_full,col_0,Năm nay,VNDNăm trước,numeric__Năm nay,numeric__VNDNăm trước
Chi phí bán hàng,Chi phí bán hàng,Chi phí bán hàng,169.405.139.839,88.595.748.566,169405139839.0,88595748566.0
Chi phí vận chuyển,Chi phí vận chuyển,Chi phí vận chuyển,103.469.724.291,51.363.841.559,103469724291.0,51363841559.0
Chi phí nhân viên,Chi phí nhân viên,Chi phí nhân viên,27.758.313.799,23.314.530.198,27758313799.0,23314530198.0
Chi phí môi giới,Chi phí môi giới,Chi phí môi giới,25.665.745.513,-,25665745513.0,
Chi phí khấu hao và hao mòn,Chi phí khấu hao và hao mòn,Chi phí khấu hao và hao mòn,5.932.967.362,6.787.656.369,5932967362.0,6787656369.0
Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,2.604.776.129,2.571.125.318,2604776129.0,2571125318.0
Khác,Khác,Khác,3.973.612.745,4.558.595.122,3973612745.0,4558595122.0
Chi phí quản lý doanh nghiệp,Chi phí quản lý doanh nghiệp,Chi phí quản lý doanh nghiệp,217.763.088.293,110.675.788.777,217763088293.0,110675788777.0
Chi phí nhân viên,Chi phí nhân viên,Chi phí nhân viên,115.155.758.816,62.465.111.762,115155758816.0,62465111762.0
Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,36.960.112.254,20.859.607.248,36960112254.0,20859607248.0
"Công cụ, dụng cụ","Công cụ, dụng cụ","Công cụ, dụng cụ",21.102.651.594,12.993.611.287,21102651594.0,12993611287.0
"Chi phí từ thiện, hỗ trợ","Chi phí từ thiện, hỗ trợ","Chi phí từ thiện, hỗ trợ",14.847.807.480,-,14847807480.0,
Chi phí thuê,Chi phí thuê,Chi phí thuê,9.320.122.958,4.366.502.977,9320122958.0,4366502977.0
Dự phòng phải thu ngắn hạn khó đòi,Dự phòng phải thu ngắn hạn khó đòi,Dự phòng phải thu ngắn hạn khó đòi,5.080.331.503,-,5080331503.0,
Chi phí khấu hao và hao mòn,Chi phí khấu hao và hao mòn,Chi phí khấu hao và hao mòn,2.117.783.578,2.814.244.166,2117783578.0,2814244166.0
Khác,Khác,Khác,13.178.520.110,7.176.711.337,13178520110.0,7176711337.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,387.168.228.132,199.271.537.343,387168228132.0,199271537343.0
