row_label_raw,row_label_full,Bên liên quan,Nội dung nghiệp vụ,Năm nay,VNDNăm trước,numeric__Nội dung nghiệp vụ,numeric__Năm nay,numeric__VNDNăm trước
Trang Trại Xanh 2,Trang Trại Xanh 2,Trang Trại Xanh 2,Mua heo,200.883.921.007,177.500.089.574,,200883921007.0,177500089574.0
Trang Trại Xanh 2,Trang Trại Xanh 2,Trang Trại Xanh 2,Cho vay,102.551.830.211,119.864.291.625,,102551830211.0,119864291625.0
Trang Trại Xanh 2,Trang Trại Xanh 2,Trang Trại Xanh 2,Thu hồi cho vay,61.500.000.000,-,,61500000000.0,
Trang Trại Xanh 2,Trang Trại Xanh 2,Trang Trại Xanh 2,Cổ tức,13.000.000.000,-,,13000000000.0,
Trang Trại Xanh 2,Trang Trại Xanh 2,Trang Trại Xanh 2,Cán trừ cổ tức phải thu,13.000.000.000,-,,13000000000.0,
Trang Trại Xanh 2,Trang Trại Xanh 2,Trang Trại Xanh 2,Lãi cho vay,12.739.891.140,6.789.041.810,,12739891140.0,6789041810.0
Trang Trại Xanh 2,Trang Trại Xanh 2,Trang Trại Xanh 2,Bán heo,76.037.028,10.061.519.910,,76037028.0,10061519910.0
Trang Trại Xanh 2,Trang Trại Xanh 2,Trang Trại Xanh 2,Thanh lý tài sản,,,,,
Trang Trại Xanh 2,Trang Trại Xanh 2 > Trang Trại Xanh 2,Trang Trại Xanh 2,có định,17.454.552,-,,17454552.0,
Trang Trại Xanh 2,Trang Trại Xanh 2 > Trang Trại Xanh 2,Trang Trại Xanh 2,Thanh lý thuốc và vật tư thú y,2.475.600,-,,2475600.0,
Trang Trại Xanh 1,Trang Trại Xanh 2 > Trang Trại Xanh 1,Trang Trại Xanh 1,Mua heo,235.470.252.907,121.119.361.780,,235470252907.0,121119361780.0
Trang Trại Xanh 1,Trang Trại Xanh 2 > Trang Trại Xanh 1,Trang Trại Xanh 1,Bán cám,57.451.100.247,23.072.662.359,,57451100247.0,23072662359.0
Trang Trại Xanh 1,Trang Trại Xanh 2 > Trang Trại Xanh 1,Trang Trại Xanh 1,Cho vay,45.550.000.000,36.310.000.000,,45550000000.0,36310000000.0
Trang Trại Xanh 1,Trang Trại Xanh 2 > Trang Trại Xanh 1,Trang Trại Xanh 1,Thu hồi cho vay,18.400.000.000,4.000.000.000,,18400000000.0,4000000000.0
Trang Trại Xanh 1,Trang Trại Xanh 2 > Trang Trại Xanh 1,Trang Trại Xanh 1,Lãi cho vay,12.394.931.376,9.745.748.583,,12394931376.0,9745748583.0
Trang Trại Xanh 1,Trang Trại Xanh 2 > Trang Trại Xanh 1,Trang Trại Xanh 1,Thanh lý thuốc và vật tư thú y,892.182.164,-,,892182164.0,
Trang Trại Xanh 1,Trang Trại Xanh 2 > Trang Trại Xanh 1,Trang Trại Xanh 1,Góp vốn,800.000.000,-,,800000000.0,
Trang Trại Xanh 1,Trang Trại Xanh 2 > Trang Trại Xanh 1,Trang Trại Xanh 1,Thu nhập khác,892.000,-,,892000.0,
Chăn nuôi Minh Thành,Trang Trại Xanh 2 > Chăn nuôi Minh Thành,Chăn nuôi Minh Thành,Mua heo,226.111.428.498,274.196.528.299,,226111428498.0,274196528299.0
Chăn nuôi Minh Thành,Trang Trại Xanh 2 > Chăn nuôi Minh Thành,Chăn nuôi Minh Thành,Thu hồi cho vay,122.830.000.000,29.500.000.000,,122830000000.0,29500000000.0
Chăn nuôi Minh Thành,Trang Trại Xanh 2 > Chăn nuôi Minh Thành,Chăn nuôi Minh Thành,Cổ tức,122.000.000.000,-,,122000000000.0,
Chăn nuôi Minh Thành,Trang Trại Xanh 2 > Chăn nuôi Minh Thành,Chăn nuôi Minh Thành,Cán trừ cổ tức phải thu,122.000.000.000,-,,122000000000.0,
Chăn nuôi Minh Thành,Trang Trại Xanh 2 > Chăn nuôi Minh Thành,Chăn nuôi Minh Thành,Cho vay,71.700.000.000,71.660.000.000,,71700000000.0,71660000000.0
Chăn nuôi Minh Thành,Trang Trại Xanh 2 > Chăn nuôi Minh Thành,Chăn nuôi Minh Thành,Bán cám,11.082.035.368,106.575.071.660,,11082035368.0,106575071660.0
Chăn nuôi Minh Thành,Trang Trại Xanh 2 > Chăn nuôi Minh Thành,Chăn nuôi Minh Thành,Lãi cho vay,1.740.609.863,2.351.764.932,,1740609863.0,2351764932.0
Chăn nuôi Minh Thành,Trang Trại Xanh 2 > Chăn nuôi Minh Thành,Chăn nuôi Minh Thành,Góp vốn,1.000.000.000,-,,1000000000.0,
Chăn nuôi Minh Thành,Trang Trại Xanh 2 > Chăn nuôi Minh Thành,Chăn nuôi Minh Thành,Thanh lý thuốc và vật tư thú y,155.091.780,-,,155091780.0,
Tâm Hưng,Trang Trại Xanh 2 > Tâm Hưng,Tâm Hưng,Mua heo,73.743.813.723,1.614.358.000,,73743813723.0,1614358000.0
Tâm Hưng,Trang Trại Xanh 2 > Tâm Hưng,Tâm Hưng,Cho vay,63.813.144.104,69.435.443.835,,63813144104.0,69435443835.0
Tâm Hưng,Trang Trại Xanh 2 > Tâm Hưng,Tâm Hưng,Thu hồi cho vay,22.200.000.000,41.380.000.000,,22200000000.0,41380000000.0
Tâm Hưng,Trang Trại Xanh 2 > Tâm Hưng,Tâm Hưng,Bán heo,18.765.083.596,41.302.568.440,,18765083596.0,41302568440.0
Tâm Hưng,Trang Trại Xanh 2 > Tâm Hưng,Tâm Hưng,Lãi vay,4.477.277.391,1.583.699.738,,4477277391.0,1583699738.0
Tâm Hưng,Trang Trại Xanh 2 > Tâm Hưng,Tâm Hưng,Thanh lý thuốc và vật tư thú y,152.164.370,-,,152164370.0,
Tâm Hưng,Trang Trại Xanh 2 > Tâm Hưng,Tâm Hưng,Thanh lý tài sản khác,15.554.998,-,,15554998.0,
