row_label_raw,row_label_full,col_0,Số cuối năm,Số lượng cổ phiếuSố đầu năm,numeric__Số cuối năm,numeric__Số lượng cổ phiếuSố đầu năm
Cổ phiếu đã được phê duyệt phát hành,Cổ phiếu đã được phê duyệt phát hành,Cổ phiếu đã được phê duyệt phát hành,304.021.642,239.021.642,304021642.0,239021642.0
Cổ phiếu đã phát hành và được góp vốn đủCổ phiếu phổ thông,Cổ phiếu đã phát hành và được góp vốn đủCổ phiếu phổ thông,Cổ phiếu đã phát hành và được góp vốn đủCổ phiếu phổ thông,304.021.642304.021.642,239.021.642239.021.642,3.040216423040216e+17,2.3902164223902163e+17
Cổ phiếu đang lưu hànhCổ phiếu phổ thông,Cổ phiếu đang lưu hànhCổ phiếu phổ thông,Cổ phiếu đang lưu hànhCổ phiếu phổ thông,304.021.642304.021.642,239.021.642239.021.642,3.040216423040216e+17,2.3902164223902163e+17
