row_label_raw,row_label_full,Chỉ tiêu,Năm 2021,Năm 2020,Chênh lệch,% Tăng/(giảm),numeric__Năm 2021,numeric__Năm 2020,numeric__Chênh lệch,numeric__% Tăng/(giảm)
Lợi nhuận sau thuế TNDN – Báo cáo hợp nhất,Lợi nhuận sau thuế TNDN – Báo cáo hợp nhất,Lợi nhuận sau thuế TNDN – Báo cáo hợp nhất,953.834.003.830,319.813.966.112,634.020.037.718,198,953834003830.0,319813966112.0,634020037718.0,198.0
Lợi nhuận sau thuế TNDN – Báo cáo riêng,Lợi nhuận sau thuế TNDN – Báo cáo riêng,Lợi nhuận sau thuế TNDN – Báo cáo riêng,58.074.648.793,43.557.445.441,14.517.203.352,33,58074648793.0,43557445441.0,14517203352.0,33.0
