row_label_raw,row_label_full,col_0,Năm nay,Đơn vị tính: VNDNăm trước,numeric__Năm nay,numeric__Đơn vị tính: VNDNăm trước
"Chi phí phát triển đất, cơ sở hạ tầng, nhà xưởng và dịch vụ cung cấp","Chi phí phát triển đất, cơ sở hạ tầng, nhà xưởng và dịch vụ cung cấp","Chi phí phát triển đất, cơ sở hạ tầng, nhà xưởng và dịch vụ cung cấp",1.381.439.823.232,4.687.722.806.971,1381439823232.0,4687722806971.0
Chi phí nhân công,Chi phí nhân công,Chi phí nhân công,138.472.860.065,137.889.233.830,138472860065.0,137889233830.0
Chi phí khấu hao tài sản cố định,Chi phí khấu hao tài sản cố định,Chi phí khấu hao tài sản cố định,75.692.369.658,88.966.487.664,75692369658.0,88966487664.0
Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,240.015.448.080,191.398.698.124,240015448080.0,191398698124.0
Chi phí khác,Chi phí khác,Chi phí khác,164.292.739.514,82.132.045.462,164292739514.0,82132045462.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,1.999.913.240.549,5.188.109.272.051,1999913240549.0,5188109272051.0
