row_label_raw,row_label_full,col_0,Năm nay,Năm nay_1,Năm trước,Năm trước_1,numeric__Năm nay,numeric__Năm nay_1,numeric__Năm trước,numeric__Năm trước_1
,,,Trường hợp doanh thu được ghi nhận một lần tại thời điểm bàn giao đất,Trường hợp doanh thu được phân bổ trong thời hạn thuê đất,Trường hợp doanh thu được ghi nhận một lần tại thời điểm bàn giao đất,Trường hợp doanh thu được phân bổ trong thời hạn thuê đất,,,,
Doanh thu bán hàng và cung cấp dịch vụ Trong đó: Doanh thu cho thuê đất và cơ sở hạ tầng Giá vốn hàng bán và dịch vụ cung cấp,Doanh thu bán hàng và cung cấp dịch vụ Trong đó: Doanh thu cho thuê đất và cơ sở hạ tầng Giá vốn hàng bán và dịch vụ cung cấp,Doanh thu bán hàng và cung cấp dịch vụ Trong đó: Doanh thu cho thuê đất và cơ sở hạ tầng Giá vốn hàng bán và dịch vụ cung cấp,4.245.981.967.388,1.252.854.824.598,2.150.962.555.356,655.471.175.525,4245981967388.0,1252854824598.0,2150962555356.0,655471175525.0
Doanh thu bán hàng và cung cấp dịch vụ Trong đó: Doanh thu cho thuê đất và cơ sở hạ tầng Giá vốn hàng bán và dịch vụ cung cấp,Doanh thu bán hàng và cung cấp dịch vụ Trong đó: Doanh thu cho thuê đất và cơ sở hạ tầng Giá vốn hàng bán và dịch vụ cung cấp,Doanh thu bán hàng và cung cấp dịch vụ Trong đó: Doanh thu cho thuê đất và cơ sở hạ tầng Giá vốn hàng bán và dịch vụ cung cấp,3.035.928.242.451,51.397.990.167,1.537.310.830.169,41.548.253.461,3035928242451.0,51397990167.0,1537310830169.0,41548253461.0
Doanh thu bán hàng và cung cấp dịch vụ Trong đó: Doanh thu cho thuê đất và cơ sở hạ tầng Giá vốn hàng bán và dịch vụ cung cấp,Doanh thu bán hàng và cung cấp dịch vụ Trong đó: Doanh thu cho thuê đất và cơ sở hạ tầng Giá vốn hàng bán và dịch vụ cung cấp,Doanh thu bán hàng và cung cấp dịch vụ Trong đó: Doanh thu cho thuê đất và cơ sở hạ tầng Giá vốn hàng bán và dịch vụ cung cấp,(1.778.965.961.226),(583.619.046.481),(1.461.933.537.631),(341.548.678.935),-1778965961226.0,-583619046481.0,-1461933537631.0,-341548678935.0
Lợi nhuận gộp về bán hàng và cung cấp dịch vụ,Lợi nhuận gộp về bán hàng và cung cấp dịch vụ,Lợi nhuận gộp về bán hàng và cung cấp dịch vụ,2.467.016.006.162,669.235.778.117,689.029.017.725,313.922.496.590,2467016006162.0,669235778117.0,689029017725.0,313922496590.0
