row_label_raw,row_label_full,col_0,Số cuối năm,Đơn vị tính: VND > Số đầu năm,numeric__Số cuối năm,numeric__Đơn vị tính: VND > Số đầu năm
Ngắn hạn,Ngắn hạn,Ngắn hạn,Ngắn hạn,Ngắn hạn,,
Chi phí phát triển cơ sở hạ tầng trích trước đối với bất động sản đã chuyển nhượng,Ngắn hạn > Chi phí phát triển cơ sở hạ tầng trích trước đối với bất động sản đã chuyển nhượng,Chi phí phát triển cơ sở hạ tầng trích trước đối với bất động sản đã chuyển nhượng,1.368.298.130.598,959.560.802.963,1368298130598.0,959560802963.0
Tiền thuê đất trích trước của các khu công nghiệp,Ngắn hạn > Tiền thuê đất trích trước của các khu công nghiệp,Tiền thuê đất trích trước của các khu công nghiệp,37.513.311.365,-,37513311365.0,
Chi phí lãi vay phải trả,Ngắn hạn > Chi phí lãi vay phải trả,Chi phí lãi vay phải trả,69.348.302.845,72.689.452.086,69348302845.0,72689452086.0
Chi phí dịch vụ mua ngoài,Ngắn hạn > Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,43.138.548.731,6.705.835.856,43138548731.0,6705835856.0
Các chi phí phải trả khác,Ngắn hạn > Các chi phí phải trả khác,Các chi phí phải trả khác,2.623.215.954,3.606.943.106,2623215954.0,3606943106.0
Chi phí lãi vay phải trả bên liên quan(Thuyết minh số 30),Ngắn hạn > Chi phí lãi vay phải trả bên liên quan(Thuyết minh số 30),Chi phí lãi vay phải trả bên liên quan(Thuyết minh số 30),6.078.553.422,1.373.775.343,6078553422.0,1373775343.0
TỔNG CỘNG,Ngắn hạn > TỔNG CỘNG,TỔNG CỘNG,1.527.000.062.915,1.043.936.809.354,1527000062915.0,1043936809354.0
Dài hạn,Dài hạn,Dài hạn,Dài hạn,Dài hạn,,
Chi phí lãi vay phải trả (*),Dài hạn > Chi phí lãi vay phải trả (*),Chi phí lãi vay phải trả (*),1.430.816.612.872,1.076.700.765.770,1430816612872.0,1076700765770.0
Tiền thuê đất trích trước,Dài hạn > Tiền thuê đất trích trước,Tiền thuê đất trích trước,-,56.986.376.370,,56986376370.0
Chi phí lãi vay phải trả bên liên quan(Thuyết minh số 30),Dài hạn > Chi phí lãi vay phải trả bên liên quan(Thuyết minh số 30),Chi phí lãi vay phải trả bên liên quan(Thuyết minh số 30),-,945.879.723,,945879723.0
TỔNG CỘNG,Dài hạn > TỔNG CỘNG,TỔNG CỘNG,1.430.816.612.872,1.134.633.021.863,1430816612872.0,1134633021863.0
