row_label_raw,row_label_full,Mã số,CHÍ TIÊU,Thuyết minh,Năm nay,Năm trước,numeric__CHÍ TIÊU,numeric__Thuyết minh,numeric__Năm nay,numeric__Năm trước
01,01,01,I. LƯU CHUYÊN TIÊN TỪHOẠT ĐỘNG KINH DOANHTổng lợi nhuận (lỗ) kế toán trước thuếĐiều chỉnh cho các khoản:Khấu hao và hao mòn (bao gồmphân bổ lợi thế thương mại)(Hoàn nhập) trích lậpcác khoản dự phòng(Lãi) lỗ chênh lệch tỷ giá hối đoáiLãi từ hoạt động đầu tưChi phí lãi vay,28,16.499.097.859,(1.002.661.151.379),,28.0,16499097859.0,-1002661151379.0
01,01,01,I. LƯU CHUYÊN TIÊN TỪHOẠT ĐỘNG KINH DOANHTổng lợi nhuận (lỗ) kế toán trước thuếĐiều chỉnh cho các khoản:Khấu hao và hao mòn (bao gồmphân bổ lợi thế thương mại)(Hoàn nhập) trích lậpcác khoản dự phòng(Lãi) lỗ chênh lệch tỷ giá hối đoáiLãi từ hoạt động đầu tưChi phí lãi vay,28,60.138.082.430,138.058.569.493,,28.0,60138082430.0,138058569493.0
01,01,01,I. LƯU CHUYÊN TIÊN TỪHOẠT ĐỘNG KINH DOANHTổng lợi nhuận (lỗ) kế toán trước thuếĐiều chỉnh cho các khoản:Khấu hao và hao mòn (bao gồmphân bổ lợi thế thương mại)(Hoàn nhập) trích lậpcác khoản dự phòng(Lãi) lỗ chênh lệch tỷ giá hối đoáiLãi từ hoạt động đầu tưChi phí lãi vay,28,(275.852.865.172),363.738.444.235,,28.0,-275852865172.0,363738444235.0
01,01,01,I. LƯU CHUYÊN TIÊN TỪHOẠT ĐỘNG KINH DOANHTổng lợi nhuận (lỗ) kế toán trước thuếĐiều chỉnh cho các khoản:Khấu hao và hao mòn (bao gồmphân bổ lợi thế thương mại)(Hoàn nhập) trích lậpcác khoản dự phòng(Lãi) lỗ chênh lệch tỷ giá hối đoáiLãi từ hoạt động đầu tưChi phí lãi vay,28,1.124.937.125,(316.167.956),,28.0,1124937125.0,-316167956.0
01,01,01,I. LƯU CHUYÊN TIÊN TỪHOẠT ĐỘNG KINH DOANHTổng lợi nhuận (lỗ) kế toán trước thuếĐiều chỉnh cho các khoản:Khấu hao và hao mòn (bao gồmphân bổ lợi thế thương mại)(Hoàn nhập) trích lậpcác khoản dự phòng(Lãi) lỗ chênh lệch tỷ giá hối đoáiLãi từ hoạt động đầu tưChi phí lãi vay,28,(87.151.378.877),(20.822.811.188),,28.0,-87151378877.0,-20822811188.0
01,01,01,I. LƯU CHUYÊN TIÊN TỪHOẠT ĐỘNG KINH DOANHTổng lợi nhuận (lỗ) kế toán trước thuếĐiều chỉnh cho các khoản:Khấu hao và hao mòn (bao gồmphân bổ lợi thế thương mại)(Hoàn nhập) trích lậpcác khoản dự phòng(Lãi) lỗ chênh lệch tỷ giá hối đoáiLãi từ hoạt động đầu tưChi phí lãi vay,28,118.101.430.173,115.163.557.349,,28.0,118101430173.0,115163557349.0
02,02,02,I. LƯU CHUYÊN TIÊN TỪHOẠT ĐỘNG KINH DOANHTổng lợi nhuận (lỗ) kế toán trước thuếĐiều chỉnh cho các khoản:Khấu hao và hao mòn (bao gồmphân bổ lợi thế thương mại)(Hoàn nhập) trích lậpcác khoản dự phòng(Lãi) lỗ chênh lệch tỷ giá hối đoáiLãi từ hoạt động đầu tưChi phí lãi vay,28,,,,28.0,,
03,03,03,I. LƯU CHUYÊN TIÊN TỪHOẠT ĐỘNG KINH DOANHTổng lợi nhuận (lỗ) kế toán trước thuếĐiều chỉnh cho các khoản:Khấu hao và hao mòn (bao gồmphân bổ lợi thế thương mại)(Hoàn nhập) trích lậpcác khoản dự phòng(Lãi) lỗ chênh lệch tỷ giá hối đoáiLãi từ hoạt động đầu tưChi phí lãi vay,28,,,,28.0,,
04,04,04,I. LƯU CHUYÊN TIÊN TỪHOẠT ĐỘNG KINH DOANHTổng lợi nhuận (lỗ) kế toán trước thuếĐiều chỉnh cho các khoản:Khấu hao và hao mòn (bao gồmphân bổ lợi thế thương mại)(Hoàn nhập) trích lậpcác khoản dự phòng(Lãi) lỗ chênh lệch tỷ giá hối đoáiLãi từ hoạt động đầu tưChi phí lãi vay,28,,,,28.0,,
05,05,05,I. LƯU CHUYÊN TIÊN TỪHOẠT ĐỘNG KINH DOANHTổng lợi nhuận (lỗ) kế toán trước thuếĐiều chỉnh cho các khoản:Khấu hao và hao mòn (bao gồmphân bổ lợi thế thương mại)(Hoàn nhập) trích lậpcác khoản dự phòng(Lãi) lỗ chênh lệch tỷ giá hối đoáiLãi từ hoạt động đầu tưChi phí lãi vay,28,,,,28.0,,
06,06,06,I. LƯU CHUYÊN TIÊN TỪHOẠT ĐỘNG KINH DOANHTổng lợi nhuận (lỗ) kế toán trước thuếĐiều chỉnh cho các khoản:Khấu hao và hao mòn (bao gồmphân bổ lợi thế thương mại)(Hoàn nhập) trích lậpcác khoản dự phòng(Lãi) lỗ chênh lệch tỷ giá hối đoáiLãi từ hoạt động đầu tưChi phí lãi vay,28,,,,28.0,,
08,08,08,Lỗ từ hoạt động kinh doanh trước thay đổi vốn lưu độngGiảm các khoản phải thuGiảm hàng tồn khoGiảm các khoản phải trảTăng chi phí trả trướcTiền lãi vay đã trảThuế thu nhập doanh nghiệpđã nộp,20,(167.140.696.462)18.167.480.74867.215.613.105(48.930.159.475)(19.821.544.222)(18.200.726.484),(406.839.559.446)394.256.328.720151.830.184.785(113.483.640.247)(978.998.040)(2.415.724.078),,20.0,,
09,09,09,Lỗ từ hoạt động kinh doanh trước thay đổi vốn lưu độngGiảm các khoản phải thuGiảm hàng tồn khoGiảm các khoản phải trảTăng chi phí trả trướcTiền lãi vay đã trảThuế thu nhập doanh nghiệpđã nộp,20,,,,20.0,,
10,10,10,Lỗ từ hoạt động kinh doanh trước thay đổi vốn lưu độngGiảm các khoản phải thuGiảm hàng tồn khoGiảm các khoản phải trảTăng chi phí trả trướcTiền lãi vay đã trảThuế thu nhập doanh nghiệpđã nộp,20,,,,20.0,,
11,11,11,Lỗ từ hoạt động kinh doanh trước thay đổi vốn lưu độngGiảm các khoản phải thuGiảm hàng tồn khoGiảm các khoản phải trảTăng chi phí trả trướcTiền lãi vay đã trảThuế thu nhập doanh nghiệpđã nộp,20,,,,20.0,,
12,12,12,Lỗ từ hoạt động kinh doanh trước thay đổi vốn lưu độngGiảm các khoản phải thuGiảm hàng tồn khoGiảm các khoản phải trảTăng chi phí trả trướcTiền lãi vay đã trảThuế thu nhập doanh nghiệpđã nộp,20,,,,20.0,,
