row_label_raw,row_label_full,col_0,Số cuối năm,VND Số đầu năm,numeric__Số cuối năm,numeric__VND Số đầu năm
Lãi vay và lãi đặt cọc (i),Lãi vay và lãi đặt cọc (i),Lãi vay và lãi đặt cọc (i),319.162.427.376,232.374.594.643,319162427376.0,232374594643.0
Bồi thường quyền phát triển rừng do không cung cấp đủ diện tích rừng trồng như đã cam kết (ii),Bồi thường quyền phát triển rừng do không cung cấp đủ diện tích rừng trồng như đã cam kết (ii),Bồi thường quyền phát triển rừng do không cung cấp đủ diện tích rừng trồng như đã cam kết (ii),46.380.000.000,46.460.000.000,46380000000.0,46460000000.0
Chi phí xây dựng,Chi phí xây dựng,Chi phí xây dựng,17.474.175.366,17.203.555.940,17474175366.0,17203555940.0
Chi phí thuê,Chi phí thuê,Chi phí thuê,7.847.164.590,-,7847164590.0,
Chi phí lương thường,Chi phí lương thường,Chi phí lương thường,8.305.053.000,10.457.387.200,8305053000.0,10457387200.0
Khác,Khác,Khác,4.940.618.150,10.887.279.317,4940618150.0,10887279317.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,404.109.438.482,317.382.817.100,404109438482.0,317382817100.0
Trong đó:,Trong đó:,Trong đó:,Trong đó:,Trong đó:,,
Các bên khác,Trong đó: > Các bên khác,Các bên khác,357.729.438.482,270.922.817.100,357729438482.0,270922817100.0
Bên liên quan (TM số 33),Trong đó: > Bên liên quan (TM số 33),Bên liên quan (TM số 33),46.380.000.000,46.460.000.000,46380000000.0,46460000000.0
