row_label_raw,row_label_full,col_0,Số cuối năm,VND Số đầu năm,numeric__Số cuối năm,numeric__VND Số đầu năm
Ngắn hạn,Ngắn hạn,Ngắn hạn,110.004.860.307,57.676.750.307,110004860307.0,57676750307.0
Phải thu về cho vay các bên khác,Phải thu về cho vay các bên khác,Phải thu về cho vay các bên khác,81.219.350.307,49.819.350.307,81219350307.0,49819350307.0
- Công ty TNHH Xây dựng và Thương mại DLC,- Công ty TNHH Xây dựng và Thương mại DLC,- Công ty TNHH Xây dựng và Thương mại DLC,35.675.832.377,35.675.832.377,35675832377.0,35675832377.0
- Công ty Cổ phần MDF Việt Nam,- Công ty Cổ phần MDF Việt Nam,- Công ty Cổ phần MDF Việt Nam,26.400.000.000,-,26400000000.0,
- Công ty TNHH Xây dựng Đồng Long,- Công ty TNHH Xây dựng Đồng Long,- Công ty TNHH Xây dựng Đồng Long,14.143.517.930,14.143.517.930,14143517930.0,14143517930.0
- Công ty Cổ phần Nông Lâm Công Nghiệp Trường An,- Công ty Cổ phần Nông Lâm Công Nghiệp Trường An,- Công ty Cổ phần Nông Lâm Công Nghiệp Trường An,5.000.000.000,-,5000000000.0,
Phải thu về cho vay bên liên quan (*) (TM số 33),Phải thu về cho vay bên liên quan (*) (TM số 33),Phải thu về cho vay bên liên quan (*) (TM số 33),28.785.510.000,7.857.400.000,28785510000.0,7857400000.0
Dài hạn,Dài hạn,Dài hạn,9.107.358.000,30.200.148.000,9107358000.0,30200148000.0
Phải thu về cho bên liên quan vay (*) (TM số 33),Phải thu về cho bên liên quan vay (*) (TM số 33),Phải thu về cho bên liên quan vay (*) (TM số 33),9.107.358.000,30.200.148.000,9107358000.0,30200148000.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,119.112.218.307,87.876.898.307,119112218307.0,87876898307.0
Dự phòng phải thu cho vay khó đòi,Dự phòng phải thu cho vay khó đòi,Dự phòng phải thu cho vay khó đòi,(45.744.519.149),(40.744.519.149),-45744519149.0,-40744519149.0
GIÁ TRỊ THUÀN,GIÁ TRỊ THUÀN,GIÁ TRỊ THUÀN,73.367.699.158,47.132.379.158,73367699158.0,47132379158.0
