row_label_raw,row_label_full,Tên công ty con,Nơi thành lập và hoạt động,Tỷ lệ phần sở hữu %,Tỷ lệ quyền biểu quyết nắm giữ %,Hoạt động chính,numeric__Nơi thành lập và hoạt động,numeric__Tỷ lệ phần sở hữu %,numeric__Tỷ lệ quyền biểu quyết nắm giữ %,numeric__Hoạt động chính
Công ty Cổ phần Phát triển Dịch vụ Hoàng Giang,Công ty Cổ phần Phát triển Dịch vụ Hoàng Giang,Công ty Cổ phần Phát triển Dịch vụ Hoàng Giang,"Km9 quốc lộ 5, xã Nam Son, huyện An Dương, thành phố Hải Phòng","99,78","99,78",Kinh doanh ô tô,,99.78,99.78,
Công ty TNHH Pruksa Việt Nam,Công ty TNHH Pruksa Việt Nam,Công ty TNHH Pruksa Việt Nam,"Phòng 8A, tầng 8, toà nhà 116 Nguyễn Đức Cảnh, Lê Chân, Hải Phòng","90,17","90,17","Xây dựng, kinh doanh nhà ở xã hội và nhà ở thương mại",,90.17,90.17,
