row_label_raw,row_label_full,col_0,Số cuối năm,Số đầu năm(Trình bày lại),numeric__Số cuối năm,numeric__Số đầu năm(Trình bày lại)
,,,VND,VND,,
Ngắn hạn,Ngắn hạn,Ngắn hạn,72.180.174.764,71.829.875.977,72180174764.0,71829875977.0
Công ty TNHH Pruksa International (*),Công ty TNHH Pruksa International (*),Công ty TNHH Pruksa International (*),51.822.120.000,52.541.118.000,51822120000.0,52541118000.0
Quỹ bảo trì (**),Quỹ bảo trì (**),Quỹ bảo trì (**),17.322.469.373,17.187.785.006,17322469373.0,17187785006.0
Phí chung cư,Phí chung cư,Phí chung cư,-,1.601.218.930,,1601218930.0
Công ty CP Đầu tư Dịch vụ Tài chính Hoàng Huy,Công ty CP Đầu tư Dịch vụ Tài chính Hoàng Huy,Công ty CP Đầu tư Dịch vụ Tài chính Hoàng Huy,2.600.438.439,-,2600438439.0,
"Các khoản phải trả, phải nộp khác","Các khoản phải trả, phải nộp khác","Các khoản phải trả, phải nộp khác",435.146.952,499.754.041,435146952.0,499754041.0
Cộng,Cộng,Cộng,72.180.174.764,71.829.875.977,72180174764.0,71829875977.0
Phải trả khác là các bên liên quan(Chỉ tiết tại Thuyết minh số 32),Phải trả khác là các bên liên quan(Chỉ tiết tại Thuyết minh số 32),Phải trả khác là các bên liên quan(Chỉ tiết tại Thuyết minh số 32),,,,
