row_label_raw,row_label_full,col_0,Số cuối năm,Số đầu năm(Trình bày lại),numeric__Số cuối năm,numeric__Số đầu năm(Trình bày lại)
,,,VND,VND,,
Các khoản vay,Các khoản vay,Các khoản vay,109.244.927.200,-,109244927200.0,
Trừ: Tiền và các khoản tương đương tiền,Trừ: Tiền và các khoản tương đương tiền,Trừ: Tiền và các khoản tương đương tiền,80.630.981.005,143.098.383.082,80630981005.0,143098383082.0
Nợ thuần,Nợ thuần,Nợ thuần,28.613.946.195,-,28613946195.0,
Vốn chủ sở hữu,Vốn chủ sở hữu,Vốn chủ sở hữu,3.942.043.040.135,3.706.104.546.417,3942043040135.0,3706104546417.0
Tỷ lệ nợ thuần trên vốn chủ sở hữu,Tỷ lệ nợ thuần trên vốn chủ sở hữu,Tỷ lệ nợ thuần trên vốn chủ sở hữu,"0,01",-,0.01,
