row_label_raw,row_label_full,col_0,Số cuối năm,Số đầu năm,numeric__Số cuối năm,numeric__Số đầu năm
,,,VND,VND,,
Ngắn hạn,Ngắn hạn,Ngắn hạn,15.646.660,32.520.794,15646660.0,32520794.0
Công cụ dụng cụ và các chi phí khác,Công cụ dụng cụ và các chi phí khác,Công cụ dụng cụ và các chi phí khác,15.646.660,32.520.794,15646660.0,32520794.0
Dài hạn,Dài hạn,Dài hạn,9.901.511.752,10.465.530.195,9901511752.0,10465530195.0
Công cụ dụng cụ xuất dùng,Công cụ dụng cụ xuất dùng,Công cụ dụng cụ xuất dùng,7.473.931,330.174.378,7473931.0,330174378.0
Tiền thuê đất (*),Tiền thuê đất (*),Tiền thuê đất (*),9.894.037.821,10.135.355.817,9894037821.0,10135355817.0
Cộng,Cộng,Cộng,9.917.158.412,10.498.050.989,9917158412.0,10498050989.0
