row_label_raw,row_label_full,col_0,Số cuối năm > Giá trị,Số cuối năm > Số có khả năng trả nợ,Trong năm > Tăng,Trong năm > Giảm,Số đầu năm > Giá trị,Số đầu năm > Số có khả năng trả nợ,numeric__Số cuối năm > Giá trị,numeric__Số cuối năm > Số có khả năng trả nợ,numeric__Trong năm > Tăng,numeric__Trong năm > Giảm,numeric__Số đầu năm > Giá trị,numeric__Số đầu năm > Số có khả năng trả nợ
,,,VND,VND,VND,VND,VND,VND,,,,,,
Vay ngắn hạn,Vay ngắn hạn,Vay ngắn hạn,109.244.927.200,109.244.927.200,158.938.446.200,49.693.519.000,-,-,109244927200.0,109244927200.0,158938446200.0,49693519000.0,,
Ngân hàng TMCP Tiên Phong - CN Thăng Long (i),Ngân hàng TMCP Tiên Phong - CN Thăng Long (i),Ngân hàng TMCP Tiên Phong - CN Thăng Long (i),38.200.765.000,38.200.765.000,87.894.284.000,49.693.519.000,-,-,38200765000.0,38200765000.0,87894284000.0,49693519000.0,,
Ngân hàng Techcombank - CN Hải Phòng (ii),Ngân hàng Techcombank - CN Hải Phòng (ii),Ngân hàng Techcombank - CN Hải Phòng (ii),71.044.162.200,71.044.162.200,71.044.162.200,-,-,-,71044162200.0,71044162200.0,71044162200.0,,,
Cộng,Cộng,Cộng,109.244.927.200,109.244.927.200,158.938.446.200,49.693.519.000,-,-,109244927200.0,109244927200.0,158938446200.0,49693519000.0,,
