row_label_raw,row_label_full,col_0,Mối quan hệ,Năm 2022,Năm 2021,numeric__Mối quan hệ,numeric__Năm 2022,numeric__Năm 2021
Công ty TNHH Sacom - Chip Sáng,Công ty TNHH Sacom - Chip Sáng,Công ty TNHH Sacom - Chip Sáng,Công ty con,2.612.657.542,1.080.554.795,,2612657542.0,1080554795.0
Công ty Cổ phần Phú Hữu Gia,Công ty Cổ phần Phú Hữu Gia,Công ty Cổ phần Phú Hữu Gia,Công ty liên kết,199.101.370,-,,199101370.0,
Góp vốn,Góp vốn,Góp vốn,,721.871.497.304,1.177.846.638.496,,721871497304.0,1177846638496.0
Công ty Cổ phần Địa ốc Sacom,Công ty Cổ phần Địa ốc Sacom,Công ty Cổ phần Địa ốc Sacom,Công ty con,-,327.846.638.496,,,327846638496.0
Công ty Cổ phần Capella Quảng Nam,Công ty Cổ phần Capella Quảng Nam,Công ty Cổ phần Capella Quảng Nam,Công ty con,-,650.000.000.000,,,650000000000.0
Công ty Cổ phần Đầu tư Phát triển Nam Tây Nguyên,Công ty Cổ phần Đầu tư Phát triển Nam Tây Nguyên,Công ty Cổ phần Đầu tư Phát triển Nam Tây Nguyên,Công ty con,-,200.000.000.000,,,200000000000.0
Công ty CP Liên doanh Cảng Quốc tế Mỹ Thủy,Công ty CP Liên doanh Cảng Quốc tế Mỹ Thủy,Công ty CP Liên doanh Cảng Quốc tế Mỹ Thủy,Công ty liên kết,721.871.497.304,-,,721871497304.0,
Nhận góp vốn hợp tác đầu tư,Nhận góp vốn hợp tác đầu tư,Nhận góp vốn hợp tác đầu tư,,399.700.000.000,-,,399700000000.0,
Công ty Cổ phần Đầu tư Phát triển Nam Tây Nguyên,Công ty Cổ phần Đầu tư Phát triển Nam Tây Nguyên,Công ty Cổ phần Đầu tư Phát triển Nam Tây Nguyên,Công ty con,215.000.000.000,-,,215000000000.0,
Công ty Cổ phần Địa ốc Sacom,Công ty Cổ phần Địa ốc Sacom,Công ty Cổ phần Địa ốc Sacom,Công ty con,184.700.000.000,-,,184700000000.0,
Hoàn trả vốn hợp tác đầu tư,Hoàn trả vốn hợp tác đầu tư,Hoàn trả vốn hợp tác đầu tư,,89.400.000.000,-,,89400000000.0,
Công ty Cổ phần Địa ốc Sacom,Công ty Cổ phần Địa ốc Sacom,Công ty Cổ phần Địa ốc Sacom,Công ty con,89.400.000.000,-,,89400000000.0,
