row_label_raw,row_label_full,Ông Hoàng Lê Sơn,Chủ tịch,col_2,numeric__Chủ tịch,numeric__col_2
Ông Phương Xuân Thụy,Ông Phương Xuân Thụy,Ông Phương Xuân Thụy,Phó Chủ tịch,,,
Ông Hồ Anh Dũng,Ông Hồ Anh Dũng,Ông Hồ Anh Dũng,Phó Chủ tịch,Miễn nhiệm ngày 26/04/2022,,
Ông Trần Việt Anh,Ông Trần Việt Anh,Ông Trần Việt Anh,Thành viên,,,
Ông Bùi Quang Bách,Ông Bùi Quang Bách,Ông Bùi Quang Bách,Thành viên,,,
Ông Nguyễn Minh Tùng,Ông Nguyễn Minh Tùng,Ông Nguyễn Minh Tùng,Thành viên,Bổ nhiệm ngày 26/04/2022,,
