row_label_raw,row_label_full,Mã số,CHỈ TIÊU,Thuyết minh,Năm 2022 > VND,Năm 2021 > VND,numeric__CHỈ TIÊU,numeric__Thuyết minh,numeric__Năm 2022 > VND,numeric__Năm 2021 > VND
,,,I. LƯU CHUYÊN TIỀN TỪ HOẠT ĐỘNG KINH DOANH,I. LƯU CHUYÊN TIỀN TỪ HOẠT ĐỘNG KINH DOANH,I. LƯU CHUYÊN TIỀN TỪ HOẠT ĐỘNG KINH DOANH,I. LƯU CHUYÊN TIỀN TỪ HOẠT ĐỘNG KINH DOANH,,,,
01,01,01,Lợi nhuận trước thuế,,28.904.706.867,157.032.228.014,,,28904706867.0,157032228014.0
,,,Điều chỉnh cho các khoản,,,,,,,
02,02,02,- Khẩu hao tài sản cố định và bắt động sản đầu tư,,424.141.935,401.987.858,,,424141935.0,401987858.0
03,03,03,- Các khoản dự phòng,,74.579.434.445,23.716.125.338,,,74579434445.0,23716125338.0
05,05,05,"- Lãi, lỗ từ hoạt động đầu tư",,(55.317.791.155),(52.795.194.144),,,-55317791155.0,-52795194144.0
06,06,06,- Chi phí lãi vay,,118.578.354.975,91.405.172.917,,,118578354975.0,91405172917.0
08,08,08,Lợi nhuận từ hoạt động kinh doanh trước thay đổi vốn lưu động,,167.168.847.067,219.760.319.983,,,167168847067.0,219760319983.0
09,09,09,"- Tăng, giảm các khoản phải thu",,293.711.105.618,(227.291.777.423),,,293711105618.0,-227291777423.0
11,11,11,"- Tăng, giảm các khoản phải trả (không kể lãi vay phải trả, thuế thu nhập doanh nghiệp phải nộp)",,371.485.859.932,26.211.002.880,,,371485859932.0,26211002880.0
12,12,12,"- Tăng, giảm chi phí trả trước",,(1.107.768.461),(415.853.353),,,-1107768461.0,-415853353.0
13,13,13,"- Tăng, giảm chứng khoán kinh doanh",,64.037.977.934,(150.125.742.776),,,64037977934.0,-150125742776.0
14,14,14,- Tiền lãi vay đã trả,,(76.265.485.318),(38.958.087.742),,,-76265485318.0,-38958087742.0
15,15,15,- Thuế thu nhập doanh nghiệp đã nộp,,(24.603.766.576),(13.930.986.910),,,-24603766576.0,-13930986910.0
17,17,17,- Tiền chỉ khác cho hoạt động kinh doanh,,(44.811.200),(31.000.000),,,-44811200.0,-31000000.0
20,20,20,Lưu chuyển tiền thuần từ hoạt động kinh doanh,,794.381.958.996,(184.782.125.341),,,794381958996.0,-184782125341.0
,,,II. LƯU CHUYÊN TIỀN TỪ HOẠT ĐỘNG ĐẦU TƯ,II. LƯU CHUYÊN TIỀN TỪ HOẠT ĐỘNG ĐẦU TƯ,II. LƯU CHUYÊN TIỀN TỪ HOẠT ĐỘNG ĐẦU TƯ,II. LƯU CHUYÊN TIỀN TỪ HOẠT ĐỘNG ĐẦU TƯ,,,,
21,21,21,"Tiền chỉ để mua sắm, xây dựng tài sản cố định và các tài sản dài hạn khác",,(75.090.909),(1.385.965.182),,,-75090909.0,-1385965182.0
23,23,23,"Tiền chỉ cho vay, mua các công cụ nợ của đơn vị khác",,(47.674.500.000),(10.896.800.000),,,-47674500000.0,-10896800000.0
24,24,24,"Tiền thu hồi cho vay, bán lại các công cụ nợ của đơn vị khác",,36.600.000.000,45.000.000.000,,,36600000000.0,45000000000.0
25,25,25,Tiền chỉ đầu tư góp vốn vào đơn vị khác,,(721.871.497.304),(1.216.087.153.362),,,-721871497304.0,-1216087153362.0
26,26,26,Tiền thu hồi đầu tư góp vốn vào đơn vị khác,,13.500.000.000,64.225.780.000,,,13500000000.0,64225780000.0
27,27,27,"Tiền thu lãi cho vay, cổ tức và lợi nhuận được chia",,60.660.877.381,61.745.242.732,,,60660877381.0,61745242732.0
30,30,30,Lưu chuyển tiền thuần từ hoạt động đầu tư,,(658.860.210.832),(1.057.398.895.812),,,-658860210832.0,-1057398895812.0
